x_T,y_T,d_T,FaceA_T,FaceP_T,x_A,y_A,d_A,FaceT_A,FaceP_A,x_P,y_P,d_P,FaceT_P,FaceA_P,mutualGaze_TA,mutualGaze_TP,mutualGaze_AP,jointGazeT_AP,jointGazeA_TP,jointGazeP_TA,jointGazeTsp_AP,jointGazeAsp_TP,jointGazePsp_TA,sp_T,sp_A,sp_P
-491.0,288.0,569.2319948800302,1.0,0.0,-490.5,397.5,631.3467756665098,1.0,0.0,-540.5,336.5,636.6936366332163,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-498.5,312.5,588.5034437484378,1.0,0.0,-500.5,400.5,641.0153293091735,1.0,0.0,-544.75,338.25,641.2242071911512,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-476.5,310.5,568.7433036782943,1.0,0.0,-503.125,398.375,641.7491260663003,1.0,0.0,-536.25,336.625,633.1537376902054,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-470.0,307.0,561.3824307463694,1.0,0.0,-497.75,395.25,635.5924454111639,1.0,0.0,-538.5,336.5,634.9942903439086,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-468.75,306.5,560.0616484791453,1.0,0.0,-491.25,394.0,629.7354184892719,1.0,0.0,-542.0,337.5,638.4959074532039,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-488.75,316.5,582.2822084672215,1.0,0.0,-513.75,408.75,656.5274916818655,1.0,0.0,-544.5,334.5,639.039821933384,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-488.0,310.75,578.5473858973628,1.0,0.0,-500.0,403.5,642.5053598204579,1.0,0.0,-544.5,332.0,637.7337809056041,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-468.25,290.5,551.0494538483756,1.0,0.0,-500.5,406.0,644.4659094211324,1.0,0.0,-549.0,325.5,638.2413257576761,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-469.25,285.5,549.2798054679174,1.0,0.0,-498.0,408.75,644.2703165201149,1.0,0.0,-548.0,325.0,637.1256273698541,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-465.0,257.25,531.7656433935014,1.0,0.0,-496.75,415.0,647.2921447860142,1.0,0.0,-546.0,323.5,634.6407130222323,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-513.75,266.0,578.528444118726,0.0,0.0,-501.0,419.0,653.1184014382952,1.0,0.0,-547.0,323.0,635.247102891869,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-511.5,269.25,578.0533509682646,1.0,0.0,-508.0,424.75,662.1772559796356,1.0,0.0,-548.5,322.5,636.2849249749119,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
-501.25,274.0,571.2716843783985,1.0,0.0,-506.5,426.5,662.15195735423,1.0,0.0,-539.0,326.5,630.1773706161457,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-512.25,277.25,582.5030171601409,1.0,0.0,-502.5,425.25,658.288879725269,1.0,0.0,-536.5,358.5,645.7060758425473,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0
-588.5,274.0,649.1805161988182,0.0,0.0,-503.25,426.75,659.8305035182343,1.0,0.0,-525.0,385.0,651.0395649910265,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0
-583.25,276.25,645.367660017948,1.0,0.0,-508.5,428.5,664.970797076676,1.0,0.0,-534.5,383.0,657.5556365700345,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
-568.75,265.0,627.4619961096064,1.0,0.0,-487.0,413.75,639.0501405425613,1.0,0.0,-543.5,379.0,662.6018526206017,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0
-567.5,260.75,624.5382456920645,1.0,0.0,-469.0,403.5,618.6870041518728,1.0,0.0,-543.5,379.0,662.5959038463415,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0
-569.5,260.75,626.3552093001181,1.0,0.0,-472.75,404.0,621.8589782893232,1.0,0.0,-543.5,380.0,663.1695568171742,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0
-565.0,263.25,623.3450204643734,1.0,0.0,-480.5,406.5,629.3828091409064,1.0,0.0,-547.5,380.0,666.4509921139588,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0
-558.5,261.5,616.6952399490665,1.0,0.0,-466.5,409.0,620.5027268135673,1.0,0.0,-546.5,381.0,666.2006195048132,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0
-554.25,263.25,613.6121454403742,1.0,0.0,-311.5,441.25,540.3144478349415,0.0,0.0,-546.0,382.0,666.3641821432745,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0
-550.75,271.0,613.8242382789899,1.0,0.0,-278.0,443.75,523.6891470253222,0.0,0.0,-542.5,385.0,665.2302338392748,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-551.75,274.5,616.2627880188597,1.0,0.0,-258.75,441.5,511.8400603631968,0.0,0.0,-545.0,385.0,667.2705598181295,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-534.0,278.25,603.4459384765008,1.0,0.0,-232.0,439.25,496.9449813556267,0.0,0.0,-547.0,387.0,670.0586227629201,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-520.0,325.75,613.6075167730062,1.0,0.0,-191.675,434.475,487.21115619313116,0.0,0.0,-547.5,386.5,670.1782527235082,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-515.75,318.25,606.0413562118695,1.0,0.0,-92.375,422.375,483.50462926693524,0.0,0.0,-551.5,389.0,674.8879429254623,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-507.75,311.75,595.8172179247758,1.0,0.0,6.924999999999997,410.275,479.7981023407393,0.0,0.0,-549.5,387.0,672.1006357788392,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-508.5,309.0,595.0237626375364,1.0,0.0,106.225,398.17499999999995,476.09157541454334,0.0,0.0,-551.25,386.875,673.460579824004,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-508.625,304.0,592.5529529803816,1.0,0.0,205.52499999999998,386.07500000000005,472.3850484883474,0.0,0.0,-548.5,386.25,670.8511902562698,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-509.0,298.5,590.0727743215182,1.0,0.0,269.0,379.0,464.87050139951975,0.0,0.0,-552.5,387.75,674.98699953211,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-554.5,253.5,609.8068836273062,0.0,0.0,254.5,377.5,455.3206297301483,0.0,0.0,-555.5,388.25,677.7308644343141,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-549.5,250.0,603.7115898071753,1.0,0.0,131.0,341.0,374.4701582799881,0.0,0.0,-558.0,387.0,679.0684515449199,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
-560.0,255.5,615.5328495049029,1.0,0.0,158.25,301.875,384.9592000157529,0.0,0.0,-560.5,387.5,681.4077933572773,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-564.0,258.5,620.4178377515514,1.0,0.0,325.91666666666663,289.70833333333337,481.31341327997325,0.0,0.0,-554.5,387.0,676.1946948476034,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-561.5,251.0,615.048553492716,1.0,0.0,493.5833333333333,277.54166666666663,577.6676265441936,0.0,0.0,-560.0,387.0,680.7146758755393,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-560.5,243.0,610.9097997697459,1.0,0.0,511.0,279.0,582.204432849188,0.0,1.0,-558.5,387.25,679.6213902157424,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0
-560.0,236.0,607.6973515369536,1.0,0.0,500.0,277.5,571.8469845358159,0.0,1.0,-558.0,386.5,678.7830426178291,0.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0
-556.5,213.5,596.1591069207852,1.0,0.0,505.5,281.0,578.3554460706443,0.0,1.0,-558.25,383.25,677.143753253117,0.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0
-550.0,216.5,591.0772229923568,1.0,0.0,513.5,286.0,587.7764299152283,0.0,1.0,-556.75,385.25,677.0444696676491,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,1
-548.5,183.0,578.2224917797646,1.0,0.0,517.5,284.0,590.306960712558,0.0,1.0,-557.0,385.75,677.5339068008952,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,1
-546.0,171.5,572.300838720336,1.0,0.0,526.5,287.0,599.6492978063466,0.0,1.0,-561.5,385.0,680.8161166942815,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,1
-549.5,179.0,578.1699509520831,1.0,0.0,543.5,287.0,614.6323573846969,0.0,1.0,-564.25,386.75,684.0719381651008,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,1
-565.75,175.375,592.4912807737646,0.0,0.0,554.5,278.5,620.5099123054963,0.0,1.0,-562.25,389.5,683.9851280242891,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,1
-548.0,191.5,580.8939857761447,0.0,0.0,553.0,272.5,616.4953247966082,0.0,1.0,-565.75,385.5,684.6050033355139,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
-510.0,176.0,539.5148036850193,0.0,0.0,545.5,277.0,611.8041197455824,0.0,1.0,-488.0,364.5,609.35151267174,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
-519.0,180.5,549.5573095967176,0.0,0.0,536.5,283.5,606.8137146017139,0.0,1.0,-308.60714285714283,312.07142857142856,485.2800358677579,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1
-504.0,163.5,529.9095347828189,1.0,0.0,524.5,296.5,602.5445666830716,0.0,1.0,-144.75,269.5,396.53237276147155,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
-517.0,178.0,546.784453370691,1.0,0.0,503.5,308.5,590.5095414751945,0.0,1.0,19.10714285714286,226.92857142857144,307.7847096551852,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
-471.5,172.5,502.1520679059548,1.0,0.0,487.0,322.0,583.8420463320358,0.0,1.0,173.5,239.5,295.74121915571004,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
-437.5,202.5,482.1364621834166,1.0,0.0,480.0,332.5,583.918786837686,0.0,1.0,240.5,272.5,363.4701784039503,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
-440.0,218.5,491.26924361610253,1.0,0.0,452.5,336.5,564.1499907573414,0.0,1.0,246.0,280.75,373.2797601623618,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-439.0,227.0,494.2167124843462,1.0,0.0,261.5,315.5,411.0507575140896,0.0,0.0,249.0,285.0,378.4531613372425,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
-444.5,248.0,509.0032327512515,1.0,0.0,173.0,280.5,329.561056747741,0.0,0.0,250.5,289.5,382.83360083299715,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
-437.0,237.5,497.6132332476076,1.0,0.0,177.0,276.0,327.88143566231906,0.0,0.0,250.25,289.75,382.85784002064315,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
-344.0,254.0,431.02480581802496,1.0,0.0,181.0,272.0,326.7204172220879,0.0,0.0,251.25,289.75,383.5122235729379,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
-191.41666666666666,267.08333333333337,391.8389875788205,0.0,0.0,186.5,271.5,329.3852908868724,0.0,0.0,251.5,291.0,384.62092069563187,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
-99.97222222222223,278.5277777777778,425.4424373292669,0.0,0.0,197.5,271.0,335.33544771280185,0.0,0.0,248.5,248.0,351.9563043436611,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
-8.527777777777786,289.9722222222222,459.0458870797133,0.0,0.0,175.5,215.5,277.9230433715499,0.0,0.0,245.75,212.5,324.884077846913,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
82.91666666666666,301.41666666666663,492.6493368301597,0.0,0.0,193.5,214.5,288.8814635797873,0.0,0.0,242.25,210.75,321.09305411125746,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
174.36111111111111,312.8611111111111,526.2527865806062,0.0,0.0,210.5,218.5,303.401549106131,0.0,0.0,242.25,211.25,321.4212587576821,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
265.80555555555554,324.30555555555554,559.8562363310525,0.0,0.0,224.5,219.0,313.6267685053612,0.0,0.0,241.5,212.0,321.3508848502345,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
357.25,335.75,593.459686081499,0.0,0.0,230.5,218.0,317.26053962004164,0.0,0.0,219.75,195.75,294.305132400205,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
448.69444444444446,347.19444444444446,627.0631358319454,0.0,0.0,228.0,216.0,314.0702237966477,0.0,0.0,187.25,165.75,250.07716534320792,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
540.1388888888889,358.6388888888889,660.6665855823918,0.0,0.0,347.5,263.5,436.8775195064854,0.0,0.0,184.5,165.5,247.85177021760404,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
597.5,431.0,737.5429277150163,0.0,0.0,512.0,272.0,579.8275872641259,0.0,0.0,184.75,165.25,247.87143767120742,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
611.5,413.5,738.7295937636721,0.0,0.0,520.0,267.5,584.7709899403392,0.0,1.0,185.25,163.75,247.24835596501734,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
606.0,393.5,722.6719615450227,0.0,0.0,511.5,264.5,575.8407297135486,0.0,1.0,185.75,162.75,246.96387636656814,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
558.0,388.0,679.6450853657032,0.0,1.0,510.0,262.0,573.362060308968,0.0,1.0,186.0,161.25,246.1663739027608,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
511.5,363.5,627.6232015089454,0.0,1.0,508.0,258.5,569.9879835748812,0.0,1.0,190.0,156.25,246.02304095243187,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0
550.0833333333333,327.83333333333337,640.6398645969166,0.0,0.0,507.0,255.0,567.5156830200203,0.0,1.0,194.0,153.75,247.53935054633473,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0
530.4166666666667,355.16666666666663,638.6221648550018,0.0,0.0,505.5,254.0,565.7266961031162,0.0,1.0,195.0,153.75,248.32257456883352,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
576.0,353.5,675.8267929140816,0.0,0.0,508.0,262.5,571.8131653629787,0.0,1.0,195.75,153.0,248.45245899323027,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
557.5,369.0,668.9096626581147,0.0,0.0,508.0,266.0,573.4284577910678,0.0,1.0,196.25,151.25,247.77170917292185,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
545.0,347.5,646.487553899057,0.0,0.0,507.5,269.5,574.6187388244439,0.0,1.0,196.0,149.5,246.5093957577709,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
494.0,330.5,594.3621861996842,0.0,1.0,508.5,270.5,575.9710885619045,0.0,1.0,196.5,147.75,245.85183015184106,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
469.0,326.5,571.6058155168816,0.0,1.0,510.0,269.5,576.8288302157835,0.0,1.0,198.0,147.25,246.75402407970535,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0
415.0,332.0,531.5721250995782,0.0,1.0,511.5,264.5,575.8413748749697,0.0,1.0,199.5,148.0,248.4043865439366,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
461.5,339.0,573.0377628157132,0.0,1.0,512.5,260.0,574.6803458944978,0.0,1.0,198.0,149.0,247.8006448995732,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
445.5,305.0,540.1654878182205,0.0,0.0,513.0,256.5,573.5518285212491,0.0,1.0,197.5,148.5,247.100364815026,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
504.5,341.0,609.9329711442365,0.0,0.0,514.0,254.0,573.3351986164992,0.0,1.0,196.75,148.75,246.65207810401478,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
577.0,374.0,688.0764353405377,0.0,0.0,514.0,251.0,572.0115399737382,0.0,1.0,211.75,156.0,263.0318102616883,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
631.5,358.0,726.0239215227946,0.0,0.0,514.0,251.0,572.0115399737382,0.0,1.0,348.8,6.149999999999999,351.79584430281756,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
619.4000000000001,329.20000000000005,701.5223277097757,0.0,0.0,514.5,253.5,573.5612885891755,0.0,1.0,444.0,82.75,457.93963718162036,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
622.5999999999999,320.79999999999995,700.4626872827289,0.0,0.0,522.5,278.5,592.0882894102938,0.0,1.0,539.2,159.35,564.0834300604231,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
631.0,334.0,714.0904986699481,0.0,0.0,523.0,286.0,596.0915973656238,0.0,1.0,560.0,258.5,617.9019773938132,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
634.375,353.5,726.219273850334,0.0,0.0,524.0,290.0,598.8956503431963,0.0,1.0,554.75,300.5,630.9109563641443,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
540.625,514.375,748.0465452497775,0.0,0.0,523.5,292.5,599.6736612525183,0.0,1.0,574.5,302.25,649.1881671763279,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
567.75,400.625,695.3589811956313,0.0,0.0,523.5,294.0,600.4067371374175,0.0,1.0,533.0,294.0,608.9547152581881,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
551.5,343.5,649.7623978738793,0.0,1.0,523.5,296.5,601.6349064996696,0.0,1.0,544.5,306.75,625.2969963484447,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
542.5,378.0,661.4949068840522,0.0,1.0,524.5,294.5,601.5236404958589,0.0,1.0,517.0,314.0,604.8846764821913,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
530.0,465.0,705.1571768246039,0.0,0.0,523.5,295.5,601.1428196288114,0.0,1.0,517.75,313.5,605.2663292033203,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
530.0,394.5,661.3708590253838,0.0,1.0,524.0,294.5,601.0876059374552,0.0,1.0,518.5,314.0,606.1672389251219,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
491.5,390.0,627.488224448181,0.0,1.0,524.5,293.0,600.7905208972592,0.0,1.0,494.5,304.5,580.738062940024,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
491.0,378.0,619.682762368514,0.0,1.0,525.0,292.5,600.9836180960168,0.0,1.0,493.5,303.0,579.0956077765815,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
487.0,368.5,610.7346185447173,0.0,1.0,525.5,293.0,601.6637349882408,0.0,1.0,493.0,303.0,578.6926108367627,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
488.5,343.0,596.9219448321915,0.0,1.0,518.0,287.0,592.2154555779125,0.0,1.0,491.5,308.5,580.2969676434348,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
511.0,347.0,617.6812479014947,0.0,1.0,509.5,274.0,578.5041276167036,0.0,1.0,493.25,312.75,584.0672837894248,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
505.5,344.0,611.449186770637,0.0,1.0,508.0,277.5,578.8526950310682,0.0,1.0,501.5,325.75,598.0103773097106,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
399.5,324.0,514.5080379423222,0.0,0.0,506.5,281.5,579.4692045293523,0.0,1.0,501.25,322.75,596.1709121420328,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
438.5,301.5,532.4795366753802,0.0,0.0,505.5,283.0,579.32654867527,0.0,1.0,499.5,317.25,591.733412966222,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
481.5,313.0,574.2930298833821,0.0,1.0,504.0,282.5,577.7739291948503,0.0,1.0,501.0,319.0,593.937856919995,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
467.0,313.0,562.2020970359301,0.0,1.0,502.5,281.5,575.9762931618184,0.0,1.0,501.75,324.25,597.4041439013507,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
445.0,329.0,553.4133497985688,0.0,1.0,502.0,286.5,578.0023488259856,0.0,1.0,502.5,325.5,598.7125154084019,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
406.0,291.0,499.5397084471075,0.0,1.0,503.0,294.5,582.8716100662502,0.0,1.0,502.75,326.5,599.4663399094932,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
479.0,318.5,575.227346355576,0.0,0.0,503.5,299.5,585.843632171084,0.0,1.0,504.75,327.5,601.6883018854975,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
459.5,405.0,613.0226119675086,0.0,0.0,503.5,302.0,587.1254688261204,0.0,1.0,509.75,327.0,605.6206425398914,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
455.5,376.0,590.6881563971476,0.0,1.0,503.5,301.0,586.6117703947267,0.0,1.0,512.5,326.5,607.6668302428678,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
445.5,377.0,583.6309196557611,0.0,1.0,502.5,298.5,584.4753687565606,0.0,1.0,512.25,325.75,607.0529170516487,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
443.0,380.5,583.999258004247,0.0,1.0,502.0,289.0,579.2470990498979,0.0,1.0,512.75,324.25,606.6718585579381,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
463.0,370.0,592.7320675279225,0.0,1.0,500.5,282.0,574.480013710158,0.0,1.0,513.0,324.0,606.7495364645943,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
445.0,351.5,567.0781552906058,0.0,1.0,502.0,275.5,572.6294108167523,0.0,1.0,513.5,322.5,606.3736267316942,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
449.5,381.0,589.2643187105971,0.0,1.0,504.0,272.5,572.9506466086068,0.0,1.0,513.5,321.5,605.8419968182336,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
444.5,362.5,573.5741823036083,0.0,1.0,505.5,271.0,573.56020242965,0.0,1.0,513.0,321.5,605.418392105605,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
438.5,366.5,571.5537777842121,0.0,1.0,520.5,285.5,593.7144730770002,0.0,1.0,513.5,323.0,606.6395854922386,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
448.5,424.0,618.0984015161291,0.0,1.0,526.0,299.0,605.0431298235021,0.0,1.0,506.75,315.75,597.0720251120264,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
503.0,359.0,617.9756449483353,0.0,0.0,522.5,298.5,601.7545180553279,0.0,1.0,491.0,305.0,578.0293539804015,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
486.0,383.5,620.0804684941168,0.0,1.0,521.0,297.5,599.9563608915025,0.0,1.0,486.33333333333337,299.0,570.9085576454238,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
487.5,394.0,628.4234575226511,0.0,1.0,516.0,300.5,597.1233122228607,0.0,1.0,481.66666666666663,293.0,563.7877613104461,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
464.0,404.0,615.2404481097134,0.0,1.0,499.5,300.5,582.9240945440496,0.0,1.0,505.75,298.75,587.4110514582753,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
461.0,382.5,599.2631347794606,0.0,1.0,402.2205882352941,297.27941176470586,589.571298043784,0.0,1.0,497.5,284.0,572.8545290431509,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
463.5,371.0,593.6960590965139,0.0,1.0,272.5147058823529,292.9852941176471,598.43423604343,0.0,1.0,507.5,283.5,581.3221335510249,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
428.0,385.5,576.7469195524858,0.0,1.0,142.80882352941174,288.69117647058823,607.297174043076,0.0,1.0,519.0,283.5,591.3826532351914,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
433.0,370.5,570.3037302057635,0.0,0.0,13.102941176470551,284.3970588235294,616.160112042722,0.0,1.0,531.5,286.75,603.9210656131988,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
429.5,354.5,556.9970545151822,0.0,0.0,-116.60294117647067,280.1029411764706,625.023050042368,0.0,1.0,538.0,288.25,610.3540866253388,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
418.0,384.5,568.4675907284444,0.0,0.0,-246.30882352941182,275.80882352941177,633.885988042014,0.0,0.0,538.0,288.0,610.236656769354,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
453.0,364.5,581.4372763521899,0.0,1.0,-376.014705882353,271.5147058823529,642.74892604166,0.0,0.0,535.25,286.75,607.2226014325724,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
485.0,374.5,612.8149901466074,0.0,1.0,-505.7205882352942,267.22058823529414,651.6118640413059,0.0,0.0,534.0,286.0,605.7667208682783,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1
543.0,422.0,688.8681500263492,0.0,0.0,-624.5,322.0,703.8681093135247,0.0,0.0,590.75,271.5,650.1524183196489,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1
456.75,373.0,590.526192301287,0.0,0.0,-617.5,359.0,714.2886437900684,1.0,0.0,579.75,274.0,641.3641707128959,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
448.5,429.5,622.5206757223539,0.0,0.0,-597.0,380.5,708.1844742427069,1.0,0.0,557.0,280.0,623.4172371036025,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1
539.5,510.5,747.8091736331606,0.0,0.0,-528.0,360.0,639.0672352652834,1.0,0.0,535.5,286.5,607.3808584142118,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1
470.0,429.0,636.4487066689935,0.0,1.0,-516.5,350.5,624.1975022714234,1.0,0.0,526.75,293.25,602.8813203843237,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1
459.0,395.5,606.1486768363075,0.0,1.0,-515.0,351.5,623.5201115034613,1.0,0.0,529.25,298.0,607.379269933554,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1
488.5,398.5,630.4293421554389,0.0,1.0,-515.0,356.5,626.3524718653616,1.0,0.0,531.5,297.0,608.8530299249312,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1
479.5,380.5,612.1288239658188,0.0,1.0,-519.5,363.5,634.0471152720532,1.0,0.0,529.5,298.25,607.7198038130862,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1
507.5,376.5,632.1832947506339,0.0,1.0,-520.5,370.5,638.9004202189486,1.0,0.0,529.5,297.75,607.4748882583659,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1
459.0,359.5,583.0641276887387,0.0,1.0,-517.0,377.0,639.859570373759,1.0,0.0,530.25,295.75,607.1533973167213,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1
454.25,382.625,595.0996402313511,0.0,1.0,-516.0,381.5,641.7166088471788,1.0,0.0,530.5,294.5,606.7623578423031,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1
501.5,338.0,604.7701280963395,0.0,1.0,-518.5,383.0,644.617202883949,1.0,0.0,527.75,294.5,604.3594355521343,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1
