x_T x_P y_T y_P d_T d_P FaceP_T FaceT_P
496.0 202.5 277.0 203.5 568.1066718190714 287.08622400270883 1.0 0.0
489.5 203.5 328.0 202.25 589.2391523016189 286.9099927547918 0.0 0.0
493.5 213.5 322.0 170.5 590.3846223008751 274.98449605985763 1.0 0.0
526.0 216.5 242.0 151.25 579.1144538667493 264.100391550376 1.0 0.0
568.0 219.0 171.35 151.25 593.2905920519995 266.153477114226 0.0 0.0
572.0 219.5 176.75 153.25 598.706352195697 267.7066733600834 0.0 0.0
576.0 218.5 182.15 153.5 604.1221123393946 267.03027835363366 0.0 0.0
596.125 219.5 172.75 155.0 621.2152564642478 268.7111284017347 0.0 0.0
621.625 214.7 158.41666666666669 146.45 642.2008619161529 260.4296681254086 0.0 0.0
647.125 199.5 144.08333333333331 122.25 663.186467368058 236.32659192794648 0.0 0.0
599.5 184.3 178.75 98.05 626.2739348163816 212.22351573048434 0.0 0.0
584.5 169.10000000000002 183.0 73.85 612.4850843957563 188.1204395330222 0.0 0.0
592.0 153.9 170.0 49.650000000000006 615.9851315943522 164.01736333556008 0.0 0.0
531.5 173.0 112.5 51.0 543.5251158631605 180.65301189340178 0.0 0.0
491.5 203.5 185.0 106.5 525.3159035774329 229.89026013430845 0.0 0.0
480.0 160.0 183.5 92.5 513.879730590657 184.99783394344053 0.0 0.0
479.0 177.5 176.5 114.5 510.4833643035829 211.23331195687456 0.0 0.0
478.0 199.25 171.5 137.5 507.8395623429338 242.0887650530236 0.0 0.0
484.0 194.25 179.0 134.0 516.0425352048774 235.99037171922646 0.0 0.0
478.5 195.75 168.0 135.0 507.1357375336264 237.79534624850209 0.0 0.0
483.0 194.75 170.5 134.5 512.2720119936071 236.6839658427031 0.0 0.0
483.5 194.75 172.0 136.0 513.182472420873 237.53644537020728 0.0 0.0
538.0 192.0 164.0 136.25 562.491080348172 235.43194984944066 0.0 0.0
607.0 167.25 250.5 143.25 656.6576721738559 220.21276346224596 0.0 0.0
609.0 163.25 251.5 142.25 658.8879446450567 216.53181134662884 0.0 0.0
606.0 162.25 249.5 142.25 655.352032296625 215.7790320932933 0.0 0.0
605.0 160.75 250.5 143.0 654.8093233911686 215.1518603203475 0.0 0.0
603.5 159.75 251.5 144.0 653.8077217291872 215.07290107296444 0.0 0.0
602.5 88.25 251.0 164.25 652.6923088255293 192.03762911548063 0.0 0.0
602.5 -74.46875 250.0 206.53125 652.3084009883669 274.10404756194595 0.0 0.0
600.5 -231.09375 250.0 245.90625 650.461566889236 396.7117226639198 0.0 0.0
601.0 -387.71875 250.0 285.28125 650.9233542611587 519.3193977658937 0.0 0.0
601.0 -544.34375 249.5 324.65625 650.7314832158474 641.9270728678673 0.0 0.0
496.5 -583.25 255.5 331.75 558.4991668315827 670.9982667485255 0.0 0.0
521.5 -594.75 283.0 336.75 593.3398351516366 683.4714371081634 1.0 0.0
519.5 -599.25 298.0 330.0 598.9076502405346 684.1116299264429 1.0 0.0
516.0 -624.75 296.5 356.5 595.1206867968236 719.312787442578 1.0 0.0
579.5 -623.0 298.5 350.0 652.3082386849246 714.5850243164316 0.0 0.0
538.5 -621.0 313.0 352.75 622.8820495421346 714.213616579706 1.0 0.0
588.5 -624.25 379.5 342.0 700.3984879924956 711.8050804922495 0.0 0.0
579.5 -618.5 327.0 348.25 665.4973514831247 709.8035113059127 0.0 0.0
582.5 -621.5 323.0 346.5 666.1765287171951 711.570587595651 0.0 0.0
578.5 -624.25 327.0 335.5 664.5279501547238 708.6972887322474 0.0 0.0
611.5 -624.0 358.0 334.5 708.6447897479218 708.0032345610928 0.0 0.0
591.0 -656.25 312.0 346.75 668.3983415422465 742.2608543093286 0.0 0.0
582.0 -620.75 312.5 331.5 660.6313598974461 703.7217244341415 0.0 0.0
578.5 -664.5 318.5 297.0 660.3820878565944 728.4956894450679 0.0 0.0
511.5 -632.5 342.0 306.25 615.6037806584104 702.7513874917257 0.0 0.0
461.0 -635.75 283.0 314.25 540.9346815602502 709.2344067821714 1.0 0.0
439.0 -637.75 290.5 315.25 526.4177263290836 711.4138888163434 1.0 0.0
434.5 -615.5 279.0 299.5 516.3635741303132 684.5509879982084 1.0 0.0
433.5 -474.6375 275.5 311.125 513.636567678061 573.6565820855765 1.0 0.0
431.0 -411.1875 281.0 293.625 514.5117285245516 535.4545841252371 1.0 0.0
427.5 -347.7375 278.0 276.125 509.94149105567635 497.25258616489793 1.0 0.0
521.0 -284.28749999999997 334.0 258.625 620.1828346387111 459.0505882045586 0.0 0.0
516.0 -220.83749999999998 342.5 241.125 621.2338452123001 420.8485902442194 0.0 0.0
537.5 -157.3875 302.0 223.625 616.5312561983217 382.64659228388007 1.0 0.0
540.0 -93.93749999999997 308.5 206.125 621.9109550165979 344.44459432354074 1.0 0.0
481.5 -30.487499999999983 371.0 188.625 607.898655047328 306.2425963632015 0.0 0.0
462.0 32.962500000000034 320.0 171.125 562.0150310858132 268.0405984028622 0.0 0.0
478.5 96.41250000000002 324.0 153.625 577.875910274389 229.83860044252296 1.0 0.0
537.0 148.25 312.0 133.75 621.0580191041529 199.82213809690592 0.0 0.0
507.0 152.0 322.5 136.0 601.3166904503632 203.96136991927327 0.0 0.0
473.0 153.0 319.0 139.25 570.5173091151573 206.88481043277824 1.0 0.0
469.5 187.0 337.0 149.0 577.989503300213 239.11053723108387 1.0 0.0
463.5 189.0 317.5 157.75 561.8185039809655 246.186313626053 1.0 0.0
465.5 187.25 328.5 159.0 569.7474098129744 245.64974691876353 1.0 0.0
499.0 187.75 320.0 160.25 593.3236309669035 246.8405339976939 1.0 0.0
528.5 188.0 309.5 160.5 612.456138703 247.19295175009194 1.0 0.0
483.5 186.75 343.5 161.75 593.379906525446 247.06089815462286 1.0 0.0
596.0 187.5 316.5 162.25 674.826537278825 247.9542933285805 0.0 0.0
511.5 187.75 380.0 160.75 637.365786760419 247.16551285528908 0.0 0.0
492.0 187.0 333.0 158.25 594.1060245457388 244.97372258949633 1.0 0.0
534.0 287.75 320.0 231.75 623.131198327209 369.4713634873684 1.0 0.0
586.5 445.0 319.5 285.5 667.8791058267956 529.7327879083231 1.0 0.0
584.0 530.0 317.0 322.25 664.4886704104033 620.4522494906548 1.0 1.0
521.5 535.75 294.0 321.0 598.8224260643236 624.5557367409638 1.0 1.0
463.0 537.0 273.5 317.25 537.7466956464684 623.7133418827865 0.0 1.0
588.5 540.0 312.0 314.5 666.0902721929814 624.9085672690974 0.0 1.0
521.5 540.5 295.0 314.75 599.3048691124982 625.4664120121804 0.0 1.0
502.0 571.0 314.0 318.5 592.282810248413 653.9277976157769 0.0 1.0
509.0 539.25 329.5 318.25 606.3490439107135 626.1728054417188 0.0 1.0
450.0 539.5 314.0 319.5 548.7221659066207 627.0099718632547 0.0 1.0
454.0 545.5 304.5 327.0 546.6596119179559 636.010451746499 1.0 1.0
483.5 555.0 296.0 326.0 566.970119275147 643.6636337587502 1.0 1.0
518.5 546.5 297.0 322.5 597.5377681253369 634.5724005827255 1.0 1.0
524.5 536.5 306.5 323.0 607.4945439965976 626.2282719451921 1.0 1.0
534.0 508.5 310.0 322.0 617.4773083519923 602.0824010090746 1.0 1.0
555.5 317.75 298.5 220.625 630.6599199478537 386.85966119417503 1.0 0.0
559.5 254.546875 365.5 181.21875 670.1479087260605 312.5962720929987 1.0 0.0
558.75 240.609375 418.375 172.84375 698.058555798941 296.55825701185637 0.0 0.0
548.5 226.671875 372.5 164.46875 663.3508263044464 280.5202419307141 0.0 0.0
497.0 212.734375 381.0 156.09375 626.9967548462773 264.4822268495718 0.0 0.0
484.0 198.796875 349.5 147.71875 597.0035092507446 248.44421176842957 1.0 0.0
478.5 184.859375 363.0 139.34375 600.6095584900692 232.4061966872873 1.0 0.0
468.5 170.921875 356.0 130.96875 588.4128773241569 216.36818160614501 1.0 0.0
466.5 156.984375 350.0 122.59375 583.414576283998 200.33016652500277 1.0 0.0
459.0 143.046875 349.0 114.21875 576.6621692624574 184.29215144386046 1.0 0.0
473.5 129.109375 371.5 105.84375 602.1036194059782 168.2541363627182 1.0 0.0
478.5 115.171875 356.5 97.46875 596.703846980289 152.2161212815759 1.0 0.0
442.0 101.234375 367.0 89.09375 574.5113905591597 136.17810620043366 1.0 0.0
455.5 87.296875 357.5 80.71875 579.1314254004526 120.14009111929138 1.0 0.0
473.0 73.359375 358.0 72.34375 593.206233773443 104.10207603814911 1.0 0.0
457.0 59.421875 365.0 63.96875 585.1049932972061 88.06406095700683 1.0 0.0
478.0 45.484375 360.0 55.59375 598.4012356980422 72.02604587586455 1.0 0.0
455.0 34.5 354.0 56.0 576.5352107567385 65.89092746559037 1.0 0.0
417.0 50.0 385.0 86.0 568.241679118812 99.6081038705448 0.0 0.0
419.5 44.0 386.0 86.5 570.640050266842 97.0486569651506 0.0 0.0
432.0 -35.0 357.0 93.5 560.422692444349 147.91702698028507 1.0 0.0
434.0 77.3125 358.5 54.0625 562.9194293763755 95.84884262611732 1.0 0.0
441.5 75.0625 357.0 58.8125 567.8785319474985 98.63174487316564 1.0 0.0
453.0 72.8125 410.0 63.5625 612.7278624822723 101.41464712021397 1.0 0.0
457.5 70.5625 396.5 68.3125 605.636072626392 104.1975493672623 0.0 0.0
454.5 68.3125 368.0 73.0625 584.804810238533 106.98045161431062 1.0 0.0
523.0 66.0625 359.0 77.8125 634.3591966869622 109.76335386135896 0.0 0.0
497.0 63.8125 357.5 82.5625 612.3877653040618 112.5462561084073 0.0 0.0
481.5 61.5625 352.5 87.3125 596.7419414820753 115.32915835545563 1.0 0.0
469.0 59.3125 348.0 92.0625 584.0286769605741 118.11206060250396 1.0 0.0
477.0 57.0625 348.5 96.8125 590.7463793138902 120.89496284955229 1.0 0.0
523.5 54.8125 354.0 101.5625 631.9562738158477 123.67786509660061 0.0 0.0
519.5 52.5625 357.5 106.3125 630.6277712184844 126.46076734364894 1.0 0.0
512.5 50.3125 351.0 111.0625 621.174108657639 129.24366959069727 1.0 0.0
423.5 48.0625 325.0 115.8125 533.8394560923267 132.0265718377456 0.0 0.0
188.5 45.8125 221.5 120.5625 291.09639317234 134.80947408479392 0.0 0.0
52.5 43.5625 98.0 125.3125 113.66470823700297 137.59237633184225 0.0 0.0
-10.25 41.3125 44.0 130.0625 45.17845470121757 140.37527857889057 0.0 0.0
-30.25 39.0625 59.0 134.8125 67.11928911912543 143.1581808259389 0.0 0.0
-37.5 36.8125 85.25 139.5625 93.1360336429538 145.94108307298723 0.0 0.0
-3.5 34.5625 43.5 144.3125 43.69689319217906 148.72398532003555 0.0 0.0
-56.125 39.0 75.66666666666667 173.0 103.48312262319065 177.47855959042488 0.0 0.0
-224.625 54.5 146.33333333333334 214.0 278.7526708731325 220.83138983657028 0.0 0.0
-393.125 57.5 217.0 219.5 454.0222191230743 226.90683576969147 0.0 0.0
-657.5 58.0 403.25 219.5 772.4903819111931 227.03410246920183 0.0 0.0
-468.75 144.5 273.0 159.0 523.0446132383647 215.6817702097194 0.0 0.0
-473.75 155.5 267.0 150.5 524.9465294627712 216.4046757115587 0.0 0.0
-509.25 155.0 273.5 149.0 578.8727397474581 215.0023260215985 0.0 0.0
-565.0 153.5 300.5 148.0 639.9449361399281 213.2281645710388 0.0 0.0
-571.75 153.5 295.25 148.0 643.4860425110323 213.22846798529685 0.0 0.0
-573.25 153.5 292.0 147.0 643.3351903520568 212.53529173724286 0.0 0.0
-572.75 151.5 292.25 146.5 643.003282908662 210.7474792257312 0.0 0.0
-574.5277777777778 151.5 288.72222222222223 145.0 643.0798414980329 209.70784553356373 0.0 0.0
-574.6388888888889 150.0 277.6111111111111 143.5 638.5096095446105 207.586728862902 0.0 0.0
-574.75 150.0 266.5 142.0 633.9393775911881 206.5529427439546 0.0 0.0
-574.8611111111111 151.0 255.3888888888889 139.5 629.3691456377655 205.5766261462455 0.0 0.0
-574.9722222222222 151.0 244.27777777777777 138.5 624.7989136843431 204.89814542840548 0.0 0.0
-573.9285714285714 149.5 241.92857142857144 139.0 622.8369445542181 204.13537175119848 0.0 0.0
-572.5 72.5 242.5 177.0 621.7443963651924 199.41020669729113 0.0 0.0
-571.0714285714286 -145.75 243.07142857142856 252.25 620.6518481761666 301.69900963540636 0.0 0.0
-563.0 -387.0 239.25 301.0 611.727831945178 490.62564303514273 0.0 0.0
-557.5 -583.25 234.75 331.0 604.9081036179933 670.9757867449491 0.0 0.0
-556.5 -628.75 233.75 332.75 603.5988405823848 711.5787602044073 0.0 0.0
-554.5 -645.25 231.5 343.75 600.8849442634306 731.1041307301205 0.0 0.0
-555.0 -626.0 229.0 340.0 600.388269128782 712.3752823990054 0.0 0.0
-553.5 -627.75 227.5 332.75 598.430480498866 710.4886467158781 0.0 0.0
-553.5 -619.25 226.0 344.25 597.8614597190701 708.5704230213605 0.0 0.0
-554.0 -603.5 224.5 343.5 597.7594214752164 694.7046440644933 0.0 0.0
-557.0 -587.0 225.5 341.5 600.9154120220089 679.1514010533186 0.0 0.0
-565.0 -568.0 228.25 346.5 609.3628403725891 665.3467349488933 0.0 0.0
-573.0 -567.0 228.25 344.0 616.7900091967601 663.1930844506326 0.0 0.0
-568.5 -582.0 226.0 347.75 611.774679117387 678.0173071321555 0.0 0.0
-566.25 -563.5 226.75 344.25 609.9634468450733 660.3345070666064 0.0 0.0
-568.1875 -560.0 225.875 345.25 611.4381005341797 657.8736872076199 0.0 0.0
-566.9375 -565.25 225.375 341.25 610.0918123847878 660.2720137892692 0.0 0.0
-563.875 -564.25 221.25 343.75 605.7465936904393 660.7141495013083 0.0 0.0
-554.0 -563.0 207.0 340.0 591.4114582780194 657.7008805400985 0.0 0.0
-548.0 -562.0 203.5 342.5 584.5650834823372 658.1415635752818 0.0 0.0
-547.0 -568.5 203.5 347.5 583.6278519787871 666.3002776132107 0.0 0.0
-547.0 -569.0 205.0 349.75 584.1524507284327 667.9217704093428 0.0 0.0
-547.0 -573.75 204.0 350.25 583.8022971041082 672.2084323731265 0.0 0.0
-546.0 -575.0 205.5 356.25 583.3922085355235 676.4179739741494 0.0 0.0
-546.0 -575.75 206.5 360.0 583.7452087299682 679.0371162895834 0.0 0.0
-588.0 -573.75 250.5 362.25 639.1559267500094 678.5382311058723 0.0 0.0
-603.0 -583.75 251.5 364.25 653.3466055521328 688.1218561714876 0.0 0.0
-616.5 -564.25 259.0 350.25 668.6967710434692 664.1211005356083 0.0 0.0
-565.0 -563.0 329.0 350.5 653.8096751293361 663.1935887494387 0.0 0.0
-564.0 -565.0 327.5 351.25 652.1913025584378 665.2849683902737 0.0 0.0
-626.875 -564.0 331.5 339.5 709.6644874036693 658.2986718261122 0.0 0.0
-726.5 -572.0 340.5 335.25 802.36954085146 663.0060189606539 0.0 0.0
-584.0 -580.0 287.5 334.5 650.9413860724285 669.5498515375821 0.0 0.0
-598.5 -584.5 297.0 328.5 668.1417595033045 670.486808230373 0.0 0.0
-733.0 -581.0 335.5 326.0 806.9591987732972 666.2109296907784 0.0 0.0
-778.5 -581.75 343.5 328.5 852.1671519528606 668.0958635778474 0.0 0.0
-652.5 -575.75 321.5 332.25 729.304638892183 664.7448567058043 0.0 0.0
-526.5 -567.75 299.5 336.25 606.4421258315051 659.8560095446389 0.0 0.0
-508.0 -562.5 292.5 340.0 586.1953611326645 657.2812096556672 0.0 0.0
-514.5 -562.5 285.0 348.0 588.1700579428174 661.4522728331219 0.0 0.0
-465.5 -565.5 273.5 353.25 539.9156658580605 666.7652611490475 0.0 0.0
-440.375 -565.5 259.5 354.25 512.8100802595108 667.2955547475091 0.0 0.0
-555.375 -568.5 235.875 361.5 603.4242192741075 673.7060192082354 0.0 0.0
-558.5 -630.25 225.0 367.5 602.11897243407 729.6227611245112 0.0 0.0
-557.0 -633.75 235.5 365.0 604.7390517064728 731.7259715121992 0.0 0.0
-555.0 -573.0 236.0 363.0 603.0928775409316 678.3053476674547 0.0 0.0
-550.0 -580.5 235.5 360.5 598.2979232242647 683.3306508004483 0.0 0.0
-546.5 -675.5 236.0 368.75 595.2800091499726 770.5763327476287 0.0 0.0
-532.9166666666667 -587.75 215.25 345.25 574.8288232996214 681.7438408383998 0.0 0.0
-542.5833333333333 -676.5 200.25 356.5 578.4394316573062 765.1595612599037 0.0 0.0
-536.5 -621.75 198.0 346.25 571.872275631695 711.7062946115786 0.0 0.0
-539.0 -647.0 196.5 349.75 573.7017177050382 735.4828355029642 0.0 0.0
-591.0 -619.25 227.0 345.0 633.1873862996467 708.8692347241874 0.0 0.0
-621.0 -645.25 251.75 345.25 670.1010631247943 731.9650360943072 0.0 0.0
-609.0 -595.25 249.41666666666669 341.75 658.1167741649135 686.3837000830564 0.0 0.0
-597.0 -593.0 247.08333333333331 341.5 646.1324852050326 684.3034779978836 0.0 0.0
-585.0 -587.5 244.75 343.5 634.1481962451518 680.5505662437506 0.0 0.0
-573.0 -586.25 246.0 345.0 623.5868224849902 680.2313729288637 0.0 0.0
-651.375 -587.0 344.125 346.75 738.8253802220502 681.7662635373894 0.0 0.0
-603.5 -592.75 212.5 371.25 639.8222391282818 699.9266393926066 0.0 0.0
-589.5 -599.5 204.5 391.5 623.9769294303453 716.0117865265563 0.0 0.0
-589.0 -592.0 211.0 387.5 625.6812237629177 707.5495735000303 0.0 0.0
-495.5 -584.0 240.0 389.0 550.5636180369447 701.6964741841883 0.0 0.0
-588.0 -624.0 214.0 391.5 625.7315952075319 736.6801392251393 0.0 0.0
-589.5 -628.0 216.0 387.5 627.8267837616056 738.0705322198556 0.0 0.0
-590.5 -679.0 216.0 384.5 628.765831209652 781.3571590336376 0.0 0.0
-594.5 -619.25 217.0 380.0 632.8665992374533 726.7561940747312 0.0 0.0
-598.0 -587.0 217.5 378.5 636.3256553302163 698.4496479801235 0.0 0.0
-601.0 -604.0 225.5 380.5 641.9135944403442 713.8830589948593 0.0 0.0
-601.0 -669.9642857142858 228.0 380.17857142857144 642.7956419257514 771.9325752381244 0.0 0.0
-604.0 -737.25 233.5 375.75 647.5732900456605 829.7143381176506 0.0 0.0
-598.25 -804.5357142857143 230.25 371.32142857142856 641.0451639047412 887.4961009971769 0.0 0.0
-595.0 -745.75 224.5 358.5 635.9444744804273 828.3670519135724 0.0 0.0
-600.0 -611.5 231.5 337.5 643.1198410642996 698.5933414122778 0.0 0.0
-598.0 -568.0 225.5 344.0 639.1045807005526 664.0688222387889 0.0 0.0
-559.0 -566.75 237.5 335.25 607.6728514178792 658.4870946240728 0.0 0.0
-552.0 -564.75 212.0 338.0 591.3104363489588 658.1710060354239 0.0 0.0
-550.0 -630.25 211.0 346.0 589.0849107503327 719.6727562427664 0.0 0.0
-549.0 -584.75 210.5 344.5 587.9721507010345 678.8426304657298 0.0 0.0
-549.5 -632.75 210.0 345.5 588.2603590248114 721.7162425284268 0.0 0.0
-545.0 -587.75 212.0 342.0 584.7811837403801 680.1230659138641 0.0 0.0
-545.5 -647.0 212.5 342.5 585.4286609494255 732.2742737301343 0.0 0.0
-545.0 -568.5 213.0 340.75 585.1446119325635 662.7995370606166 0.0 0.0
-543.5 -593.5 212.5 338.0 583.5658158355474 683.0610813154484 0.0 0.0
-469.5 -642.75 258.0 339.25 536.2964432478575 726.925237625692 0.0 0.0
-459.21875 -631.5 258.90625 339.5 528.6062530177594 717.3956919738303 0.0 0.0
-482.84375 -583.5 242.78125 337.0 542.697410754761 673.8268693758484 0.0 0.0
-506.46875 -586.75 226.65625 334.5 556.7885684917627 675.4010391512279 0.0 0.0
-530.09375 -661.5 210.53125 337.0 570.8797262287644 743.0450059062944 0.0 0.0
-551.5 -593.75 213.5 333.5 591.3835480471879 681.0094855920076 0.0 0.0
-551.5 -605.75 216.5 333.5 592.4733297576822 691.4893343916963 0.0 0.0
-551.875 -612.75 219.0 332.25 593.740773465953 697.0494542500817 0.0 0.0
-542.5 -697.5 212.0 335.75 582.4519577785919 774.9858685403545 0.0 0.0
-540.0 -606.0 208.5 344.0 578.8546173337859 696.9947187000121 0.0 0.0
-540.5 -590.0 205.5 338.75 578.2480299764654 680.3406724916572 0.0 0.0
-432.5 -588.25 206.5 346.5 482.1633320689063 682.7156242013768 0.0 0.0
-612.0 -592.0 327.5 344.5 694.368859809176 684.9420836969907 0.0 0.0
-497.0 -587.5 445.0 347.25 667.2755499948235 682.4549760591703 0.0 0.0
-511.4375 -588.5 406.6875 372.75 657.6146009132202 696.6255127054437 0.0 0.0
-455.1875 -575.0 509.4375 372.75 691.7332733290657 685.3696314002798 0.0 0.0
-396.6875 -576.5 600.4375 381.75 721.782096687434 691.4409002390535 0.0 0.0
-331.4375 -574.0 656.1875 380.25 739.6213728733704 688.5247252563571 0.0 0.0
-271.025 -574.0 682.625 384.5 739.0518508179034 690.8812827830088 0.0 0.0
-225.125 -572.5 621.125 386.25 683.2559340382263 690.6132834678226 0.0 0.0
-179.225 -570.0 559.625 390.25 627.460017258549 690.7930719857293 0.0 0.0
-133.325 -600.0 498.125 393.0 571.6641004788719 717.2516332897001 0.0 0.0
-87.42500000000001 -571.25 436.625 390.5 515.8681836991947 691.9666088966742 0.0 0.0
-41.525000000000006 -639.0 375.125 394.75 460.07226691951746 751.1158491223157 0.0 0.0
4.374999999999972 -640.5 313.625 393.75 404.27635013984025 751.8684944330698 0.0 0.0
50.275000000000006 -716.25 252.125 391.5 348.48043336016303 816.2657824384225 0.0 0.0
96.17499999999998 -641.25 190.625 383.25 292.6845165804858 747.0490660293536 0.0 0.0
142.075 -627.0 129.125 383.75 236.88859980080855 735.1552506470623 0.0 0.0
156.0 -579.0 126.0 382.0 205.82739831426633 693.6645722290291 0.0 0.0
133.5 -601.0 236.0 381.0 271.181156389385 711.7108312849134 0.0 0.0
138.0 -598.5 275.5 357.5 308.14624901174864 697.1432272975799 0.0 0.0
160.0 -703.75 281.0 363.5 323.3604670679796 793.0723974572699 0.0 0.0
129.5 -672.0 286.0 356.75 313.9874302454009 760.8286620641657 0.0 0.0
144.0 -656.0 284.0 357.0 318.59384613860453 746.8510079545645 0.0 0.0
145.0 -645.5 281.5 355.75 316.78801165643847 737.040615985877 0.0 0.0
142.0 -625.5 297.0 356.5 329.20189369206577 720.0283127976998 0.0 0.0
200.5 -630.75 246.0 354.5 323.6414356156556 723.5602685799911 0.0 0.0
166.875 -617.25 192.625 350.0 283.9126622527685 709.5776296289374 0.0 0.0
60.70833333333333 -622.25 180.125 351.5 237.5367412173996 714.6658853051923 0.0 0.0
-45.45833333333334 -633.0 167.625 353.5 191.1608201820307 725.019380006081 0.0 0.0
-24.5 -628.0 205.5 348.0 206.95533120093842 717.978520170541 0.0 0.0
-25.0 -610.5 216.0 340.0 217.4447710146443 698.7924282077531 0.0 0.0
-23.5 -608.25 216.5 340.0 217.77166941546827 696.8272105664366 0.0 0.0
-25.0 -607.5 212.5 342.75 213.9661108377892 697.5197917685678 0.0 0.0
-49.0 -646.0 241.5 346.0 247.0770686159931 733.0211859966471 0.0 0.0
-71.5 -629.5 281.5 353.25 290.4393616623638 721.9871079803967 0.0 0.0
-67.5 -613.5 280.0 368.75 288.0212904125689 715.7929019261818 0.0 0.0
-66.5 -778.75 278.5 380.875 286.3297688243756 867.7342304380577 0.0 0.0
-67.5 -599.0 279.5 360.0 287.53521523458653 698.8574520865816 0.0 0.0
-67.5 -598.0 278.0 360.0 286.0779869977433 698.0003373453159 0.0 0.0
-67.0 -596.5 276.0 360.5 284.01586912093177 696.9743413263127 0.0 0.0
-101.0 -597.75 279.5 362.25 297.8239187076264 698.9493850807125 0.0 0.0
-364.5 -598.75 269.0 362.25 456.4630145346654 699.8047266148631 0.0 0.0
-553.0 -598.25 259.0 364.0 610.6685578740107 700.2876494336597 0.0 0.0
-639.1666666666667 -597.5 215.33333333333331 366.25 674.6263763059602 700.8177048864554 0.0 0.0
-771.8333333333333 -597.75 290.66666666666663 369.75 824.8830710719213 702.870730763987 0.0 0.0
-646.0 -694.5 295.0 355.25 738.8437894997098 781.0667537821543 0.0 0.0
-601.0 -712.0 343.0 352.75 692.450206627952 794.6098675430567 0.0 0.0
-602.5 -672.75 282.0 350.75 665.9200022776399 758.7045543673304 0.0 0.0
-603.5 -653.25 311.5 349.25 679.15337631292 740.7519331335303 0.0 0.0
-587.5 -643.0 297.5 348.0 658.5488414805181 731.1317000494109 0.0 0.0
-587.5 -611.0 305.5 339.0 662.1832803600805 698.7544926266633 0.0 0.0
-589.0 -607.5 307.0 340.0 664.206441245095 696.1731861173064 0.0 0.0
-587.0 -610.5 308.0 339.0 662.8974686703602 698.3074055278632 0.0 0.0
-584.5 -613.0 309.5 340.0 661.3853300051392 700.9775046896847 0.0 0.0
-584.0 -610.0 310.0 341.0 661.1777695403673 698.8429458460392 0.0 0.0
-582.0 -608.5 309.5 341.0 659.1769489294965 697.5343043240272 0.0 0.0
-579.0 -605.75 309.0 342.75 656.2944900632413 695.9976642330647 0.0 0.0
-577.5 -604.75 308.0 343.75 654.500148691124 695.6196042368845 0.0 0.0
-577.5 -605.5 309.0 343.75 654.9713309426322 696.2717571223274 0.0 0.0
-578.0 -609.25 311.0 344.25 656.3575198563376 699.7831992334948 0.0 0.0
-578.5 -608.0 239.5 346.5 626.1170018455017 699.8046121328034 0.0 0.0
-578.0 -607.75 239.0 346.5 625.46382789095 699.5873430025483 0.0 0.0
-579.0 -613.5 240.0 358.5 626.770556029938 710.6471858523785 0.0 0.0
-579.0 -593.5 240.0 373.75 626.7702978263058 701.7495534584152 0.0 0.0
-578.5 -606.0 241.5 360.5 626.8850993222907 705.1305814985933 0.0 0.0
-578.0 -603.5 241.5 362.25 626.4233791933376 703.8762156345757 0.0 0.0
-578.0 -600.75 243.0 363.75 627.0033592013292 702.2981133735884 0.0 0.0
-576.5 -594.5 243.0 342.75 625.6210346200091 686.4837769015139 0.0 0.0
-577.5 -500.375 244.5 243.5 627.1255855089952 532.4487210142455 0.0 0.0
-578.0 -398.4423076923077 244.0 117.73076923076923 627.3915939721389 450.00037075725106 0.0 0.0
-602.0 -302.3653846153846 247.0 110.03846153846155 650.732802381923 401.4160809569439 0.0 0.0
-629.0 -206.28846153846155 252.0 102.34615384615384 677.7335307152828 352.83179115663665 0.0 0.0
-720.2857142857142 -110.21153846153845 262.5357142857143 94.65384615384616 766.6638244875805 304.24750135632945 0.0 0.0
-675.4285714285714 -14.134615384615358 252.67857142857144 86.96153846153847 721.2336480333196 255.66321155602225 0.0 0.0
-630.5714285714287 81.94230769230768 242.82142857142856 79.26923076923077 675.8034715790586 207.07892175571504 0.0 0.0
-585.7142857142858 150.25 232.96428571428572 88.0 630.3732951247977 174.7190378754076 0.0 0.0
-582.5 144.5 277.0 131.5 645.0155824266444 195.72844800249402 0.0 0.0
-585.5 147.0 271.5 157.0 645.3876524625441 215.08092832790737 0.0 0.0
-589.0 148.5 311.5 162.5 667.1674280018321 220.13394804091087 0.0 0.0
-588.5 147.5 351.0 165.5 685.2250109253285 221.6945948996791 0.0 0.0
-589.0 147.0 313.5 167.5 668.1131058597557 222.8594222659779 0.0 0.0
-591.0 137.0 235.0 159.0 637.0773136814914 209.8832906178257 0.0 0.0
-591.5 27.0 197.0 41.5 623.4431410333807 49.696561097028635 0.0 0.0
-590.0 18.75 194.5 10.0 621.2331677183238 23.275015543244802 0.0 0.0
-589.0 13.5 194.0 10.5 620.1265999777787 17.127526071351266 0.0 0.0
-587.5 10.75 193.5 6.25 618.5454910237183 12.441723295539148 0.0 0.0
-587.0 15.25 193.5 11.25 618.0705865837655 18.953817990092006 0.0 0.0
-587.0 14.5 192.5 9.25 617.75842829113 17.217174460098825 0.0 0.0
-588.5 6.5 192.0 10.25 619.0284726892617 14.594731106589705 0.0 0.0
-589.0 -3.75 192.5 16.5 619.6589982616297 16.928482201719795 0.0 0.0
-591.0 -4.5 192.5 18.0 621.5606545130496 18.554371882126212 0.0 0.0
