x_T x_A y_T y_A d_T d_A FaceA_T FaceT_A
-458.0 574.5 275.0 203.5 534.2181474059582 609.4888976174173 1.0 0.0
-447.5 576.0 267.0 219.5 521.1002212684712 616.4149486005551 1.0 0.0
-460.5 578.0 262.5 234.0 530.1857646323929 623.5863015923067 1.0 0.0
-477.5 578.5 262.0 231.0 544.7051448390198 622.9152330136226 1.0 0.0
-490.5 583.0 277.0 228.5 563.3111238004595 626.1805784597389 1.0 0.0
-492.5 579.0 276.0 231.5 564.5638780351615 623.5789468020714 1.0 0.0
-494.5 569.5 275.5 238.5 566.0658270929046 617.4241146112824 1.0 0.0
-495.0 564.5 275.5 244.0 566.5027803374509 614.9766575694161 1.0 0.0
-493.0 559.5 274.0 250.5 564.0258779534979 613.0181467112545 1.0 0.0
-478.5 556.0 275.0 258.0 551.9794364648458 612.9437529605334 1.0 0.0
-467.0 561.0 277.0 257.0 542.9716244292356 617.0666483854513 1.0 0.0
-467.0 563.5 276.5 263.5 542.7165466429045 622.0653668003248 1.0 0.0
-466.0 565.5 276.0 267.0 541.6013293927555 625.3652649027538 1.0 0.0
-465.0 564.0 275.5 271.5 540.4861237811754 625.9484302159631 1.0 0.0
-465.0 557.5 275.5 276.5 540.4861237811754 622.3011334114973 1.0 0.0
-465.0 536.5 275.0 281.0 540.2314376163176 605.6347465110988 1.0 0.0
-440.5 439.3970588235294 256.0 297.3529411764706 509.4875336378402 616.8488076881731 1.0 0.0
-418.5 309.9264705882353 240.5 319.8235294117647 482.682703685032 632.1102066050868 1.0 0.0
-440.5 180.4558823529412 263.5 342.2941176470588 513.2961818219981 647.3716055220004 1.0 0.0
-445.5 50.98529411764707 268.5 364.7647058823529 520.1563304388172 662.6330044389141 1.0 0.0
-452.5 -78.48529411764707 272.5 387.2352941176471 528.2163382554538 677.8944033558278 1.0 0.0
-447.5 -207.95588235294116 270.0 409.70588235294116 522.6435920873646 693.1558022727414 1.0 0.0
-442.5 -337.42647058823525 268.0 432.17647058823525 517.3300417282849 708.4172011896551 1.0 0.0
-448.5 -466.8970588235294 273.5 454.6470588235294 525.3138027294025 723.6786001065688 1.0 0.0
-455.0 -612.5 279.5 487.0 533.9899984940466 782.7211045133367 1.0 0.0
-433.0 -700.0 253.0 485.5 501.49688958665774 851.9199107034517 1.0 0.0
-433.5 -612.5 249.5 460.5 500.1724842819216 766.3997175659189 1.0 0.0
-458.0 -564.0 280.0 447.5 536.8275767952703 719.9902960979036 1.0 1.0
-457.0 -566.0 274.0 449.25 532.8462423166225 722.6436895793959 1.0 1.0
-464.0 -579.0 274.0 454.0 538.8623876942606 735.77084736654 1.0 1.0
-461.0 -574.0 271.5 461.5 535.0087186659937 736.5176548004993 1.0 1.0
-487.5 -562.5 272.5 461.0 558.4923352083952 727.2804533543479 1.0 1.0
-486.0 -582.5 272.0 467.0 556.9388252484412 746.5890814314254 1.0 1.0
-486.0 -585.5 273.5 464.0 557.6721707239836 747.0665399534539 1.0 1.0
-489.0 -582.0 277.0 456.0 562.0053648306442 739.3678639156922 1.0 1.0
-490.5 -558.5 279.5 435.5 564.5445066600153 708.2251214063316 1.0 1.0
-489.5 -524.0 280.0 425.5 563.9240059652116 675.001489940262 1.0 1.0
-491.5 -512.0 280.5 419.5 565.9086167595653 661.9123730524071 1.0 1.0
-495.5 -530.0 280.0 415.0 569.13992128474 673.1460230948271 1.0 1.0
-494.5 -546.5 277.0 403.0 566.7973648094967 679.0520395330909 1.0 1.0
-498.0 -558.5 275.5 393.0 569.1306231298634 682.9137939740272 1.0 1.0
-507.5 -555.5 277.0 381.5 578.174263982793 673.9549084197947 1.0 1.0
-511.0 -548.5 278.5 369.5 581.9651871131977 661.3495422299629 1.0 1.0
-515.0 -516.0 282.0 370.5 587.1534983909105 635.2371635190033 1.0 1.0
-518.0 -508.5 285.0 372.0 591.2268873887294 630.0810237248761 1.0 1.0
-522.0 -502.0 287.0 380.5 595.6953935569932 629.9104648979489 1.0 1.0
-522.0 -496.5 287.0 385.5 595.6953919580039 628.5990245706187 1.0 1.0
-522.0 -501.5 285.5 392.5 594.9741591027295 636.8611976200762 1.0 1.0
-521.5 -500.5 282.5 415.5 593.1007502945853 650.4982922796103 1.0 1.0
-507.0 -514.5 272.0 409.0 575.3547019084772 657.2671259617321 1.0 1.0
-481.0 -522.0 255.0 392.0 544.4137721371897 652.800130378264 1.0 1.0
-468.5 -513.5 249.0 404.0 530.5594048375036 653.3769815025009 1.0 1.0
-480.5 -496.5 257.0 408.5 544.9125447616893 642.9498679457988 1.0 1.0
-444.5 -479.5 246.5 415.5 508.28701275269833 634.4765739518741 1.0 1.0
-442.0 -489.0 259.5 411.0 512.5470771895577 638.7823819242021 1.0 1.0
-441.0 -506.5 259.0 404.0 511.431506542442 647.8943099502671 1.0 1.0
-445.5 -491.5 262.5 401.5 517.0859212552202 634.6616328455432 1.0 1.0
-416.21875 -482.5 242.96875 381.0 481.99082861994117 614.7942377683794 1.0 1.0
-403.09375 -493.0 242.84375 363.0 470.76152760221464 612.2267169888745 0.0 1.0
-389.96875 -492.5 242.71875 387.0 459.5322265844881 626.3594087533681 0.0 1.0
-376.84375 -476.5 242.59375 418.5 448.3029255667616 634.1905810725193 0.0 1.0
-452.5 -468.0 240.5 431.0 514.1879260376777 636.2354717117087 0.0 1.0
-509.0 -478.5 268.5 446.5 575.5993599675995 654.4719236772852 0.0 1.0
-476.0 -492.5 228.0 465.5 527.879199137418 677.6781281165711 0.0 1.0
-468.0 -489.70000000000005 228.5 466.0 520.9057785563298 676.0092653656523 0.0 1.0
-483.5 -485.29999999999995 251.0 468.0 544.8214112651033 674.2154899290053 0.0 1.0
-483.0 -481.5 239.5 469.5 539.1191432902382 672.5121722660213 0.0 1.0
-482.5 -462.5 246.0 486.5 541.6069732550537 671.2603807180024 0.0 1.0
-489.0 -462.5 244.5 498.0 546.7208614950695 679.641923616157 0.0 1.0
-481.5 -486.0 236.5 482.0 536.4462248407992 684.4875020545592 0.0 1.0
-484.0 -506.5 241.5 472.0 540.9235560454958 692.3339871991855 0.0 1.0
-499.5 -498.5 255.0 475.0 560.825507622469 688.5690175560806 0.0 1.0
-467.0 -492.5 233.5 481.0 522.1223042652534 688.4165604160551 0.0 1.0
-471.5 -486.0 235.5 472.0 527.046017281871 677.4807513041221 0.0 1.0
-475.0 -478.5 236.5 462.0 530.6198752672071 665.2380113952033 0.0 1.0
-469.5 -436.5 232.0 484.5 523.6930930160578 652.1302273034571 0.0 0.0
-462.0 -437.25 222.5 507.25 512.7868183958448 669.8249884439185 0.0 1.0
-457.5 -435.5 219.5 523.0 507.4316909866184 680.5819636038702 0.0 1.0
-456.0 -421.0 219.5 534.5 506.08012452461173 680.3926710687883 0.0 1.0
-454.5 -398.0 220.0 530.5 504.9457891694909 663.200015062509 0.0 1.0
-454.0 -323.61538461538464 221.0 511.96153846153845 504.9327162023145 638.4710785635748 0.0 1.0
-453.5 -223.76923076923077 222.5 486.5769230769231 505.1421072366935 604.5658098149836 0.0 1.0
-453.5 -123.92307692307693 223.5 461.19230769230774 505.5833747811546 570.6605410663924 0.0 1.0
-453.5 -24.076923076923094 223.5 435.8076923076923 505.5833264655788 536.7552723178012 0.0 1.0
-454.5 75.76923076923072 221.5 410.4230769230769 505.6011273721608 502.8500035692101 0.0 0.0
-472.0 175.61538461538458 233.0 385.03846153846155 526.3870173639716 468.944734820619 0.0 0.0
-487.0 294.0 265.5 352.0 554.6705713489348 460.58327239972283 0.0 0.0
-487.5 328.875 265.0 219.5 554.8705317664948 398.70689011001707 0.0 0.0
-481.5 629.375 233.0 201.375 534.9271751814146 662.8525367197991 0.0 0.0
-528.5 700.5 370.5 166.5 648.1889267377361 720.1960513164204 0.0 0.0
-479.0 632.0 237.0 204.5 534.42610383994 664.2744070623019 0.0 0.0
-476.0 565.5 234.0 221.0 530.4074396554017 607.2144998790454 0.0 0.0
-486.0 545.0 255.0 216.0 548.8528172713786 586.3679381172792 0.0 0.0
-450.0 518.5 240.5 234.5 510.23657942717597 569.0931931420312 0.0 0.0
-447.5 525.0 239.0 238.0 507.32366935100964 576.4281724772366 0.0 0.0
-447.0 527.0 239.0 236.0 506.882629412372 577.4376392826059 0.0 0.0
-446.5 530.5 239.5 233.0 506.6779055771033 579.4135727534178 0.0 0.0
-442.0 533.0 236.5 234.5 501.2945740779567 582.3051176144685 0.0 0.0
-443.0 534.0 236.0 237.5 501.9414256006496 584.433451057126 0.0 0.0
-443.0 535.0 224.0 238.0 496.5425799517702 585.5538663315897 0.0 0.0
-443.0 538.0 224.5 232.5 496.76324040242855 586.0910607445583 0.0 0.0
-443.5 538.5 235.5 234.0 502.14808076226774 587.1449607226721 0.0 0.0
-457.5 536.5 255.5 240.5 524.1420204572792 587.9393745687918 0.0 0.0
-439.5 533.5 228.5 254.0 495.354741410253 590.8948605918038 0.0 0.0
-457.0 530.0 243.5 270.0 517.8239750683776 594.8110611680613 0.0 0.0
-463.5 528.0 250.5 272.0 526.861296607322 593.9549035356365 0.0 0.0
-460.5 527.5 251.0 273.0 524.4632590646597 593.9583911236145 0.0 0.0
-469.0 458.0 258.5 288.0 535.5215292138747 542.2065399816593 0.0 0.0
-474.0 229.25 250.5 156.0 536.2139870350488 279.50943101097914 0.0 0.0
-472.5 204.25 247.0 86.0 533.2258756734404 227.50442079259506 0.0 0.0
-469.0 202.0 255.5 96.5 534.0798161323829 229.5116527172002 0.0 0.0
-452.5 81.0 238.5 191.5 511.5651559006998 208.5416209262895 0.0 0.0
-558.3214285714286 91.5 192.92857142857144 219.0 590.7163440555928 237.51530067374614 0.0 0.0
-567.6071428571429 95.5 194.64285714285717 224.5 600.057554266491 243.96972176022499 0.0 0.0
-576.8928571428571 93.5 196.35714285714283 229.5 609.3987644773892 247.8154703667428 0.0 0.0
-586.1785714285714 104.5 198.07142857142856 261.5 618.7399746882875 281.61090405844186 0.0 0.0
-547.5 115.5 232.0 299.5 594.9957965348938 321.0096350671347 0.0 0.0
-447.0 114.5 246.0 312.0 510.3385575470693 332.34675971774715 0.0 0.0
-461.0 113.5 270.5 322.0 534.5024587442731 341.4326391312834 0.0 0.0
-460.0 189.5 267.5 363.0 532.1258838071753 411.8985831899606 0.0 0.0
-501.5 235.0 260.0 375.0 565.473449468768 442.5512575501609 0.0 0.0
-546.1785714285714 228.5 243.57142857142856 384.5 598.3321953136318 447.2729448989113 0.0 0.0
-545.75 222.5 229.0 386.0 592.3036148517454 445.55152996673087 0.0 0.0
-545.3214285714286 214.5 214.42857142857142 372.5 586.2750343898588 429.85947576065587 0.0 0.0
-543.0 200.07142857142856 219.0 346.7142857142857 585.6950698171702 400.35406873212776 1.0 0.0
-539.5 181.5 241.0 323.0 590.8900877753937 370.58952368584266 1.0 0.0
-498.0 162.92857142857142 296.0 299.28571428571433 579.327293762846 340.8249786395577 0.0 0.0
-491.5 188.25 285.0 313.5 568.1905201781224 366.0879793582109 0.0 0.0
-453.25 193.25 260.0 420.75 522.5990451797479 463.1256015459448 0.0 0.0
-426.0 186.5 246.0 431.0 491.9285875765398 469.62734686908755 0.0 0.0
-415.0 182.75 250.75 436.0 484.8966432289956 472.76316839946765 0.0 0.0
-429.25 139.0 252.25 444.0 497.88125301214893 467.2278179909007 0.0 0.0
-429.75 82.25 252.0 445.25 498.1859778486507 452.79353657804694 0.0 0.0
-437.75 80.0 233.5 439.75 496.13374982784944 446.9681333753275 0.0 0.0
-442.0 82.0 231.0 433.75 498.72356708451844 441.4393978702482 0.0 0.0
-447.25 89.0 231.75 427.5 503.72834568647033 436.6671598126064 0.0 0.0
-455.5 94.75 261.0 425.0 524.9773804651015 435.4356333466807 0.0 0.0
-463.5 125.75 266.75 443.75 534.7792060424115 461.6128575450273 0.0 0.0
-473.25 168.75 273.5 479.75 546.5967008067817 508.56390928800727 0.0 0.0
-476.0 173.5 274.5 480.0 549.4781615314662 510.3980182584653 0.0 0.0
-475.5 181.5 272.75 483.0 548.1727902415385 515.9827318199875 0.0 0.0
-471.25 206.0 267.75 494.75 542.0028320156047 536.1327743222639 0.0 0.0
-481.0 331.5 274.0 531.5 553.5679407648379 626.5118740543519 0.0 0.0
-482.5 352.0 276.0 536.5 555.8618878511362 641.6701364279329 0.0 0.0
-484.0 354.0 277.0 533.0 557.6607082750733 639.8494507282851 0.0 0.0
-484.0 355.25 278.0 529.25 558.1581012102564 637.4250377307192 0.0 0.0
-486.25 355.75 283.0 526.0 562.608543966563 635.0088178691389 0.0 0.0
-474.34375 340.25 271.5625 509.75 547.0495625791905 612.9027447371958 0.0 0.0
-495.71875 320.25 255.8125 511.25 559.522646428459 603.2716164808755 0.0 0.0
-517.09375 320.25 240.0625 513.25 571.9957302777277 604.9675051189561 0.0 0.0
-538.46875 322.75 224.3125 514.25 584.4688141269962 607.1442686528885 0.0 0.0
-553.1666666666667 324.75 219.83333333333331 514.375 595.4698009887295 608.3127774145946 0.0 0.0
-547.8333333333333 336.0 249.16666666666669 510.5 602.0544968878569 611.245151265984 0.0 0.0
-544.25 422.0 268.5 399.5 606.9156075825499 581.1125884761545 0.0 0.0
-409.0 419.0 266.0 386.5 487.8935371979903 570.0383751883371 0.0 0.0
-474.0 413.5 294.5 386.0 558.0387490388425 565.6677313478992 0.0 0.0
-460.0 413.5 283.0 385.5 540.0824020924495 565.3256334582182 1.0 0.0
-462.0 413.4 287.0 367.6 543.8920376833831 553.2047040548032 1.0 0.0
-455.0 371.0 278.0 326.0 533.2063648798817 493.89676324658274 1.0 0.0
-454.5 328.6 276.5 284.4 531.9985902236959 434.5888224383623 1.0 0.0
-450.0 319.0 262.0 265.5 520.8097360890492 415.07906780996746 1.0 0.0
-451.0 311.0 250.5 281.0 515.8985452027619 419.1632014973803 1.0 0.0
-479.0 309.5 251.0 281.0 540.914444930561 418.03313487019335 1.0 0.0
-503.5 306.5 316.5 280.5 594.7159406403287 415.4810417864884 1.0 0.0
-502.5 303.5 329.5 283.5 600.9241327233657 415.31493794586527 1.0 0.0
-496.5 259.5 293.0 266.0 576.5861418658744 371.84543438679043 0.0 0.0
-457.0 219.0 277.0 239.5 534.3951560691096 324.5323573968364 1.0 0.0
-458.0 215.0 276.0 239.5 534.7335785229875 321.8474852342211 1.0 0.0
-525.5 213.5 288.0 237.5 601.6250547372757 319.3572499055407 0.0 0.0
-474.0 210.0 320.0 237.0 571.905655042256 316.65293856028256 1.0 0.0
-474.5 47.5 320.5 196.0 572.5997729653759 205.5766227087501 1.0 0.0
-475.5 46.5 282.5 135.0 553.0882074508122 142.7861599609252 0.0 0.0
-471.0 41.5 298.0 109.5 557.5784814987609 117.1003842863037 1.0 0.0
-465.0 -2.5 299.0 136.5 552.9511381157428 142.05387577964106 1.0 0.0
-464.5 -45.5 298.0 182.5 551.984246939566 188.0864163090998 1.0 0.0
-459.0 -51.0 307.5 186.0 552.4828051773065 192.86584072577702 1.0 0.0
-468.0 -40.5 313.0 170.0 563.0219044538055 175.14656116975323 1.0 0.0
-476.5 3.0 319.0 143.0 573.4224684906808 143.11953089982288 1.0 0.0
-476.5 -8.5 319.0 129.0 573.4224684906808 129.28333677990344 1.0 0.0
-477.0 -34.0 319.5 114.0 574.1161271252025 118.9631437849109 1.0 0.0
-464.5 -57.0 309.5 108.0 558.1671585338854 122.12199698587003 1.0 0.0
-465.5 -77.0 309.5 101.0 558.9995701877103 127.00481627326936 1.0 0.0
-463.0 -75.5 309.0 64.0 556.6418713696986 100.4259787605878 1.0 0.0
-461.0 -154.21428571428572 307.0 54.17857142857143 553.8682328200575 167.4389049449622 1.0 0.0
-458.0 -234.5 305.0 49.75 550.2626821145029 243.76827406677026 1.0 0.0
-457.5 -314.78571428571433 304.5 45.32142857142857 549.5693768761138 320.09764318857833 1.0 0.0
-459.0 -376.5 305.0 51.0 551.0954304157905 380.03847622077194 1.0 0.0
-460.0 -314.0 305.5 61.0 552.2048985657407 320.4856578056754 1.0 0.0
-460.5 -232.0 306.5 77.5 553.1749271252269 244.61375389719035 1.0 0.0
-461.5 -259.5 306.0 77.5 553.7316410363037 271.0455771244954 1.0 0.0
-463.5 -251.5 305.5 101.5 555.1239282495114 271.356807094464 1.0 0.0
-465.0 -222.0 305.0 109.5 556.1025761513288 247.8739493448454 1.0 0.0
-466.5 -85.5 305.0 124.5 557.358217497524 152.1927725853632 1.0 0.0
-469.5 -74.0 307.0 123.0 560.9627997590273 143.5645419123431 1.0 0.0
-478.0 -76.0 304.0 123.0 566.4863618785162 144.5857061321193 1.0 0.0
-482.0 -80.5 303.0 121.5 569.3272128461689 145.7512268796105 1.0 0.0
-483.0 -190.5 303.5 107.0 570.4395235255005 220.37550643488913 1.0 0.0
-483.5 -274.5 303.5 90.5 570.8630051626249 289.03805973101146 1.0 0.0
-484.0 -280.5 303.0 84.0 571.0211726445868 292.8079224087479 1.0 0.0
-485.5 -277.5 303.0 83.0 572.2929756689313 289.6537433542695 1.0 0.0
-485.0 -270.0 302.5 87.5 571.604102504522 283.84012935245914 1.0 0.0
-486.0 -208.0 302.5 104.5 572.4528364852426 236.43546517642415 1.0 0.0
-485.5 -49.0 302.0 130.0 571.7641559244511 139.94741930432804 1.0 0.0
-485.0 -27.0 302.5 132.5 571.604102504522 135.23207364650625 1.0 0.0
-485.0 -18.0 302.0 137.0 571.3398114522038 138.17949218552923 1.0 0.0
-484.5 -8.5 301.5 137.0 570.6509440980537 137.26412889340224 1.0 0.0
-484.0 -13.5 301.0 134.5 569.9626954704393 135.17911512619 1.0 0.0
-484.0 -35.0 299.5 135.5 569.1719632333152 139.94863727703586 1.0 0.0
-485.0 -52.5 298.5 138.5 569.4973661045326 148.11724609743553 1.0 0.0
-486.0 -139.0 298.5 156.0 570.3492351182738 212.51010643973746 1.0 0.0
-485.5 -207.5 299.0 159.0 570.1852769056738 261.4152286092135 1.0 0.0
-485.5 -207.5 298.5 152.0 569.9233006114032 257.2172979422904 1.0 0.0
-485.0 -211.5 296.5 159.0 568.4516250306617 264.61608991730554 1.0 0.0
-482.5 -133.0 295.0 185.0 565.537299762362 234.45848870459523 1.0 0.0
-479.9375 112.0 282.5625 197.5 556.9463448461315 230.2474954743835 1.0 0.0
-475.6875 135.5 276.8125 173.0 550.3924482924668 219.86686318119382 0.0 0.0
-471.4375 88.5 271.0625 177.95 543.838551738802 207.08684666799027 0.0 0.0
-467.1875 36.5 265.3125 182.55 537.2846551851374 195.04682018144183 0.0 0.0
-486.0 -4.0 253.5 186.0 548.3990738459327 186.04904987654697 0.0 0.0
-499.5 -35.0 245.5 181.5 556.5802698079463 185.11883092365358 0.0 0.0
-486.0 -77.0 246.5 221.5 544.9605504878194 234.51192815596 1.0 0.0
-481.5 -360.0 226.0 350.5 531.9808053442878 508.57265408929544 1.0 0.0
-482.0 -627.5 255.0 414.5 545.3026419317298 752.0644787736699 1.0 0.0
-471.5 -617.0 253.0 403.5 535.3501387144156 737.233804549674 1.0 1.0
-502.0 -577.5 257.0 401.0 563.9625639280725 703.0735772349658 1.0 1.0
-499.0 -561.5 267.0 403.5 566.0368026797519 691.4440256047819 1.0 1.0
-498.5 -568.5 280.5 410.5 571.9988547894931 701.2176296128209 1.0 1.0
-493.0 -573.5 268.5 421.5 561.4779975030622 711.7391314997888 1.0 1.0
-490.0 -559.5 254.0 428.5 551.9204626134131 704.7362421018349 1.0 1.0
-502.0 -553.0 262.0 424.0 566.2593604158492 696.8392928071723 1.0 1.0
-497.5 -567.5 260.5 421.0 561.5771921638876 706.6097499647597 1.0 1.0
-486.5 -575.5 253.5 424.5 548.584135191531 715.1227783336071 1.0 1.0
-498.5 -563.5 262.0 420.5 563.1607418143439 703.102505095615 1.0 1.0
-510.0 -553.5 269.5 413.5 576.827794555232 690.9012230413259 1.0 1.0
-501.5 -564.0 261.0 414.0 565.3530701763802 699.6370569741978 1.0 1.0
-507.0 -574.5 257.0 417.5 568.4224060193028 710.1806145692055 1.0 1.0
-531.0 -565.0 267.0 419.0 594.3493560875451 703.4108318415581 1.0 1.0
-545.5 -548.0 270.0 415.5 608.6642810381829 687.7094889982806 1.0 1.0
-548.0 -547.5 264.0 414.0 608.2762978263768 686.405426154912 1.0 1.0
-566.0 -556.0 264.0 415.5 624.5414317721443 694.101295447297 1.0 1.0
-578.5 -549.0 262.0 415.0 635.0643640902618 688.2049773924407 1.0 1.0
-584.5 -530.5 261.0 404.5 640.1259829439094 667.1210802189612 1.0 1.0
-583.5 -529.0 256.0 398.0 637.1877983403956 662.0007626805473 1.0 1.0
-580.5 -545.0 251.5 395.5 632.6393601654893 673.3847382450535 1.0 1.0
-538.5 -553.5 241.0 391.0 589.9862366376324 677.6749465816508 0.0 1.0
-566.5 -546.0 310.5 390.0 646.0384048264259 670.9813808992974 1.0 1.0
-558.5 -539.0 317.0 392.5 642.1961745083787 666.766272444042 1.0 1.0
-564.5 -537.5 301.0 381.0 639.7396225704224 658.8379287767966 1.0 1.0
-576.0 -534.5 295.0 383.0 647.1502738453626 657.5560914003504 1.0 1.0
-590.0 -523.0 296.5 384.0 660.3128599299732 648.8343315141658 1.0 1.0
-606.5 -511.5 309.5 383.0 680.905979145413 639.0006969883253 1.0 1.0
-620.5 -513.5 310.5 383.0 693.8580008061955 640.6022637915954 1.0 1.0
-606.0 -520.5 264.5 384.0 661.208178849374 646.8203057509252 0.0 1.0
-652.5 -525.0 273.5 389.5 707.5147592153969 653.7088501321823 0.0 1.0
-705.5 -520.5 328.0 396.0 778.0319204271359 654.0155515388344 0.0 1.0
-722.1666666666667 -524.0 339.1666666666667 416.5 797.8517967249204 669.364110927064 0.0 1.0
-749.7222222222222 -519.0 350.05555555555554 429.0 827.4281263766545 673.3513669445688 0.0 1.0
-777.2777777777778 -437.01250000000005 360.94444444444446 407.15 857.0044560283885 668.9372280130242 0.0 1.0
-804.8333333333333 -326.36249999999995 371.8333333333333 377.35 886.5807856801225 661.5992730901153 0.0 1.0
-849.0 -215.71249999999998 386.5 347.55 932.8439627392088 654.2613181672062 0.0 1.0
-881.0 -105.06249999999997 401.0 317.75 967.9695476826728 646.9233632442973 0.0 1.0
-846.6666666666667 5.587500000000006 406.91666666666663 287.95 940.3134304865912 639.5854083213884 0.0 1.0
-818.2222222222222 116.23750000000007 420.1388888888889 258.15 921.4240218465777 632.2474533984794 0.0 1.0
-789.7777777777778 226.88750000000005 433.3611111111111 228.35 902.534613206564 624.9094984755704 0.0 1.0
-761.3333333333333 337.5375 446.58333333333337 198.55 883.6452045665505 617.5715435526615 0.0 0.0
-725.5 448.18750000000006 430.0 168.75 843.4973308406101 610.2335886297525 1.0 0.0
-680.5 558.8375 390.0 138.95 784.3508508097996 602.8956337068436 1.0 0.0
-646.5 698.0 380.5 261.0 750.1621163669889 745.2146595511134 1.0 0.0
-562.5 629.5 414.0 260.5 698.6391443238401 681.27161630387 0.0 0.0
-562.5 580.5 412.5 251.0 697.5516722884893 632.4621640302423 1.0 0.0
-548.5 560.0 403.5 251.5 680.9834618050882 613.8856970035338 1.0 0.0
-548.0 556.5 406.0 260.5 682.0118484346142 614.4550158297927 1.0 0.0
-558.5 564.0 418.25 264.0 697.7881230151488 622.7296200804918 1.0 0.0
-572.5 567.5 435.25 263.5 719.2200208396891 625.6913597498738 1.0 0.0
-586.5 567.5 452.25 261.5 740.6519186642295 624.8513914894143 1.0 0.0
-596.5 578.0 457.0 260.0 751.463778694238 633.7874602211838 1.0 0.0
-600.0 582.5 442.5 259.5 745.6649062678698 637.6884359934472 1.0 0.0
-632.5 580.0 449.5 259.5 775.9663172930649 635.4058744468358 1.0 0.0
-635.0 576.5 454.5 257.5 780.8945771376407 631.3942946049565 1.0 0.0
-643.5 572.0 453.5 255.0 787.2537315084426 626.2659369175612 1.0 0.0
-631.0 568.5 434.0 254.5 765.8483937057499 622.8677595310094 1.0 0.0
-616.5 568.0 421.0 258.5 746.5349220224034 624.0566388628142 1.0 0.0
-611.5 569.5 419.0 259.0 741.2822002143072 625.6288493623215 1.0 0.0
-582.0 569.0 382.0 258.0 696.1722587789171 624.7599880223808 1.0 0.0
-568.5 565.5 370.0 255.0 678.3032933472185 620.3347886423911 1.0 0.0
-563.0 561.5 405.0 253.5 693.7191495314853 616.0718645812011 1.0 0.0
-565.0 558.0 393.5 255.0 688.5254327331734 613.5055061867072 1.0 0.0
-579.5 543.5 399.0 240.0 703.5792240255388 594.1316463350306 1.0 0.0
-590.5 544.0 407.5 242.0 717.5097213668644 595.3990605471656 1.0 0.0
-574.5 544.5 397.5 242.5 698.6210611711118 596.0591951949527 1.0 0.0
-590.5 543.5 401.5 243.5 714.0895900654054 595.5549913735463 1.0 0.0
-578.0 544.0 384.5 277.0 694.2087652630944 610.4631016915391 1.0 0.0
-582.0 544.0 396.0 278.5 704.0159370090987 611.1451939465403 1.0 0.0
-574.0 544.5 368.0 279.0 681.8389066504241 611.8180301267084 1.0 0.0
-570.5 542.5 361.0 278.5 675.1269786821077 609.8102547967932 1.0 0.0
-574.0 540.5 380.0 275.5 688.3933175318753 606.6634582344841 1.0 0.0
-562.0 553.5 379.5 273.5 678.1338034066061 617.3967919283268 1.0 0.0
-530.0 559.5 385.0 272.0 655.0767163913662 622.1130898863139 1.0 0.0
-520.0 562.0 397.5 271.5 654.5519110362497 624.1445767566656 1.0 0.0
-496.5 563.0 386.0 271.5 628.8967950842432 625.0449983801167 1.0 0.0
-500.0 564.0 418.0 271.0 651.7109713580969 625.7291746434714 1.0 0.0
-478.0 564.5 424.5 270.0 639.3431383877682 625.7479152625784 1.0 0.0
-463.0 565.0 394.0 270.5 607.9623609789103 626.4146363374025 1.0 0.0
-444.5 562.5 404.0 271.0 600.8952103459712 624.3776524700531 1.0 0.0
-433.5 559.5 379.0 271.0 575.8710451954946 621.6761616790529 1.0 0.0
-432.5 526.5 390.0 257.5 582.9324184322458 586.1226386977241 1.0 0.0
-434.0 513.0 386.5 258.5 581.2294926490133 574.4488222424793 0.0 0.0
-430.5 498.0 389.0 272.0 580.283057235014 567.4399152713606 0.0 0.0
-438.0 489.5 380.5 285.5 580.2575052593666 566.6749509198373 0.0 0.0
-500.0 443.0 390.0 298.5 634.9130535113052 534.7490146052438 0.0 0.0
-493.5 260.0 329.5 395.5 593.4116619658028 476.49484970150536 1.0 0.0
-487.5 142.8 319.5 424.29999999999995 582.8702540963275 458.44897871922666 1.0 0.0
-488.0 57.20000000000002 322.0 436.70000000000005 584.6606501472229 451.36666479559824 1.0 0.0
-494.0 -3.5 327.5 440.0 592.6991870500789 440.02746467643846 1.0 0.0
-546.5 -29.5 400.0 430.0 677.248466263156 431.0150378339471 0.0 0.0
-506.0 -228.0 362.0 480.5 622.2061897178642 534.0170199490024 1.0 0.0
-512.5 -358.0 394.0 487.25 646.4681586575576 607.8318436009729 1.0 0.0
-501.5 -418.5 374.0 472.0 625.6038448996021 630.8260821845543 1.0 0.0
-481.5 -482.5 359.0 517.5 600.6028135131414 707.8977590899564 1.0 0.0
-425.0 -538.0 364.0 551.0 559.5763636879838 770.1261492397473 0.0 0.0
-408.5 -492.0 360.0 515.5 544.4955846229802 712.6210480238202 0.0 0.0
-411.5 -479.0 372.5 475.5 555.0576993636867 674.9490829549294 0.0 0.0
-422.5 -614.0 390.0 567.5 574.9899640482995 836.1485792289465 0.0 0.0
-447.0 -572.5 389.5 531.5 592.9619619937341 781.1853140159699 0.0 0.0
-417.5 -518.5 349.0 507.5 544.1579170240882 725.6103229240568 0.0 0.0
-433.0 -437.5 346.0 481.0 554.2612144471614 650.5664978477282 0.0 0.0
-434.5 -247.0 344.0 515.5 554.1897298460643 579.2695569221006 0.0 0.0
-428.5 -59.5 345.0 490.5 550.126020632652 494.0993893300905 0.0 0.0
-450.0 -14.499999999999998 368.5 484.5 581.7024978842222 486.6046502695339 0.0 0.0
