d_T d_A d_P
365.31714021138373 598.1292520620916 588.5021363192973
355.0368571512872 612.7650442690109 752.6292846818662
344.7565740911908 626.5064550430673 856.7519988982647
331.9361929258656 621.4541299601444 766.7510380057133
364.22264037423355 607.0360946460869 752.1602136444649
362.967704030568 604.3676628761068 739.3368017618387
362.2499137335991 606.1707361822696 735.2904315817552
364.98333146671985 617.9100463970897 728.9972129412306
364.48680623005487 630.4016700526058 736.7876286634664
365.60398005153644 638.5591076859946 738.370248997288
372.3946892274227 654.5497520173053 737.3158845852852
378.64362896036175 647.7571489649794 734.6810852243525
376.50531204751945 634.8625328310052 738.388798523197
379.52694162358875 614.0165317390795 735.3605279625649
400.8420778892298 593.5034996732657 732.7459285764685
399.11528714344024 578.2748629933224 737.3381398615933
393.8074224881319 569.6799703577933 741.3232950486448
395.27235163412354 571.0100699637442 740.8428322656198
393.37146328337803 580.4435175552009 744.3887720283903
394.6195924997254 601.4835192160508 744.8087267078436
385.56643919740907 631.8068515893335 739.372386934528
389.23789611708446 658.8349410010803 736.2869315466721
398.67609492339295 680.630347710274 751.3539506443594
393.1350888619542 680.9430816471365 751.804357631952
472.296510819075 671.0787355207509 776.188419832949
460.2446322057085 647.7855025401429 746.6274107528407
468.7740679164583 622.3370032113382 738.6558548690623
459.27197962265234 619.711007538536 737.9683237487861
454.62056535272313 620.8069384257982 733.7264146099387
460.1388295509271 641.0131569580815 726.363722094639
464.58263108916026 661.4668438867959 725.4571497067484
475.3447059177412 682.2226656024962 722.1044139528458
538.4554438468135 696.1863962292041 722.6149125415589
559.1461590052559 688.4404211789165 727.0218848105837
526.3919479036158 647.7168939584387 738.8872542791494
574.6818120481403 580.1993940688235 740.64191806841
552.6571883184424 508.9271234163749 738.3825035079606
546.9613821931341 472.4269690940653 736.1774960590624
527.6430703488563 505.05613259362224 734.2966449341382
555.049919603874 554.6867352083475 733.462039639143
556.8960949336383 622.2290367831571 749.2580173980921
537.9094672136505 666.4278129639265 745.0411197134182
536.4708752579212 640.5960129625756 741.9421002650733
551.1707115959302 614.7642129612248 742.564007067604
551.9352317074894 588.9324129598739 778.8325171176534
550.2624797255653 620.6460231977651 731.452196211678
552.1120106367831 615.4925821218644 729.8706218241086
540.916733363336 623.306630670183 728.0948134962237
535.6066865987555 649.1100794097937 727.4366480223669
563.2683504946197 650.920251831616 726.7008280749831
500.08903806536006 635.5331543287562 726.262564758985
486.5965519975314 622.8525294515666 731.0970131422444
473.22432657624165 622.7823251550974 732.5687138461881
492.3937863130203 638.9420852768599 734.0404145501318
491.01544416740717 655.7007697107988 735.5121152540753
491.1260314155489 657.1209241797874 736.983815958019
493.2458192836083 638.4374005761097 738.4555166619627
499.8087174155443 600.619148299219 739.9272173659065
508.4317741712797 570.1738665493472 741.39891806985
516.866631315566 556.9500787763345 741.5607613430118
530.5376881047871 567.7377049574859 741.7391000161106
528.0452010822396 644.0661996489556 740.2813726751785
495.10722477925765 651.1106464352908 739.3346018737902
465.28703703840375 636.6173065550604 739.5960045862877
505.3907037770491 616.708553795529 738.7771338580112
570.7526953983995 602.1065876414167 746.3405901225399
565.124020970321 601.7202547883824 740.2013239653115
660.4592594266549 598.6664196621938 739.771920049038
689.6664328282372 597.4539734194318 739.4216086469495
684.3608462276688 592.8989021797161 738.3936906550689
679.0552596271004 596.254888041216 741.2735849727742
673.749673026532 609.9450918346672 734.8719226563999
633.5943391564549 620.2833447152195 735.0430209545025
594.5032380083196 610.4804264988052 736.6303079685586
591.2228852133517 603.7686102917937 734.657486995027
589.4934265960902 610.1978784752912 735.0442610926004
597.7368370882944 619.9706167752215 736.3322959099377
605.848695582501 626.1895453667638 737.5408530371933
617.8187373377934 623.2319751356697 740.6592299176918
631.348333409016 614.03854599123 747.2279038438273
615.4609558704298 615.2988486480594 739.6883552992138
614.2825513315554 622.5947728599435 738.9519555978791
614.0972201762133 630.0749855567549 738.2155558965446
600.8260981161515 627.992485432657 737.47915619521
732.585173918262 624.8870602396771 736.6376895958647
834.9328180720286 625.5583259599325 738.7949791201966
675.5601284735806 619.4731467869026 737.3138496299166
688.3652356193312 606.3481288094289 732.7824155951732
686.3526987678199 580.7110527136674 735.4509332623508
694.5044996254524 548.3886020280709 735.4565014281889
688.4845937112659 516.0661513424743 640.8307093862038
719.5734940259659 483.7437006568778 444.7564428323818
630.559487182987 451.42124997128127 434.78808337220744
644.4494019065851 419.8978828281953 424.81972391203306
639.9636321062 390.77176631264086 414.8513644518587
635.7198361796379 361.64564979708643 404.8830049916843
633.2830774811598 332.519533281532 394.9146455315099
624.5176944374928 303.3934167659776 384.9462860713356
621.4861969286386 234.10539873780522 374.97792661116125
634.735666325044 207.93388322214957 365.00956715098687
616.3446551354962 219.50677733823971 355.0412076908125
555.4848240061672 215.462548094167 345.0728482306381
625.1667317091421 141.47148828877704 335.1044887704637
649.0982467190823 133.74550436332083 309.3272103724412
651.6053650244285 135.87588768907756 273.07389907269123
648.3682270093072 135.8621368417766 233.35429329711155
650.4976702577128 137.05470192167672 241.32396922620688
652.9052853756252 169.58877718212426 241.54224372862438
655.3208539267744 226.49628226705823 242.86023834696647
655.6982918995595 249.39178939200866 243.08691861143
657.0939811016382 266.15222166773594 205.2531939667034
659.3212673206713 283.3651112453165 67.4711453193136
659.603694178553 342.23529917295207 42.08648339467087
688.7233128248287 374.16602568135113 34.67789800342287
662.2500201586372 416.74032769254995 30.530688085660962
635.8192822403757 459.3146297037487 22.3562453599297
630.1957000203709 489.6165304876452 19.770799399175278
598.8024453499838 741.9433926743704 14.536188250648236
558.6468892218185 1041.179725003456 12.06505498327429
518.4913330936532 732.6967252436543 18.27768283311417
478.335776965488 740.446812115498 24.490310682954053
438.1802208373226 680.6945284919591 30.702938532793933
625.9858347613597 638.0493323002561 33.084126510836285
633.2419190786462 692.6739211420503 13.287225368543353
643.5626126777331 689.9115964028135 24.527798487149838
539.9581680461174 668.1072641485355 27.685204769381723
426.5003076246991 643.9967904695762 30.36590093321857
573.8922239952342 661.0893924807483 33.60426158814195
577.3383493779371 680.9040299822648 37.61920829881766
581.3146001755317 677.9721250108219 42.0192491441598
585.2908509731262 662.1970774714504 43.354007750025986
619.6654895395793 628.152112811785 44.60100895719737
604.9526051947993 621.0004552662758 44.60105970247156
567.9133027680962 625.5562300241523 45.84825806508083
637.3844517877053 633.5321226790951 47.71480985416882
711.3592435089645 631.2224679399092 48.901394423461184
693.0802623073319 635.3321220919211 51.33851319912263
692.2189044702582 664.066956502352 52.773168103960984
691.0704273541597 658.8321394975196 81.12778820210173
689.9219502380613 666.7927059075577 84.5628459057626
683.6993174863418 683.4683900369903 84.58353786140194
674.2304676468339 696.2101002135091 84.8443435882312
705.9312599299574 700.3061287673586 85.08304695172495
640.7125238473791 700.934316255963 87.08102682299594
663.6817482271855 692.7194223475711 92.0797851575218
692.0640856954612 695.7964411720757 93.34730340018766
696.9836798663223 689.2153694691629 96.32342835814725
704.3655229145377 639.7488014656421 100.06123736804014
703.6927529066411 626.4228738581742 103.55916321392206
659.0270940489688 637.0099113251681 103.81324416582606
656.3208531112954 641.1257689268132 106.04767339246233
652.5015777811573 619.1790670535519 107.35626331119022
641.5852251345259 608.6714675199928 107.76662758990898
664.2727563376941 603.7922591831841 108.08908363012428
635.5568739675243 600.0044028831987 108.26919026943204
650.4216729896556 586.6089165703404 107.98394997513
656.3133037001828 519.4375647776362 107.98394997513
662.20493441071 481.877504527024 108.91525550896384
668.0965651212373 477.983788452353 109.65453287073039
673.9881958317646 474.130364071675 110.11954864890748
679.8798265422919 421.7255758392839 111.60757142774858
685.7714572528191 433.41326607964027 112.62604291749439
691.6630879633465 445.1009563199967 113.56596141486858
697.5547186738736 577.0697312884552 113.54832451776801
703.446349384401 570.5019719646501 112.43776056112112
709.3379800949282 570.5177473274197 111.81620485647878
715.2296108054554 567.5797084628716 111.28058058703883
682.6748206165838 534.1601326783899 110.72528540684692
689.2565667194604 403.34518232465985 109.614229278084
687.8455285823633 396.12850707038956 108.20582239417618
686.565707948187 391.0014601529673 108.08923035163382
684.9852883749322 389.26384091803243 107.47897253111196
683.8749222362933 387.4994146204605 107.33592129385204
670.8519864007437 384.79456724456895 108.23700396680208
676.9113577172579 383.29688012236795 107.33629743380124
667.9023681746596 381.7204474481292 108.32276028251002
669.3538132760642 313.2110847276376 108.32276028251002
670.6723826814983 285.71550885477336 108.68220073134981
691.4992987088351 276.86507990017276 108.03566033855583
654.3863048973301 263.15330175735505 108.08923035163382
752.358953161913 248.57092093771348 108.79054623547624
656.4185517739968 237.77796415322572 109.08349148045397
655.5587809525368 226.98500736873797 110.42871003502668
654.014002447263 216.1920505842502 111.19564201640776
667.5150755457034 219.63034757241005 111.73101422791504
671.3724273841262 226.15350595706298 112.6064897351207
532.3971854499937 232.6209362890624 112.49758333163582
569.8195858707752 235.04467762099168 111.66467659918244
607.2419862915567 243.81111700318775 111.4955156048888
644.6643867123382 298.21677993455074 112.10820665767515
615.5233670041517 338.00596156712237 111.63568750921155
610.0684896555788 357.59519630173145 111.94741688242821
698.9075738584356 347.05147505244815 111.94741688242821
678.1232757203363 340.61525437393436 113.52752970094964
548.4332522973673 316.25113268829296 109.20578568967701
516.536488984269 249.05520427526545 101.58021725592897
596.9642487986408 241.8225162730418 100.62554040971155
599.2739273381773 239.78266257837242 102.06003135410062
601.5836058777136 242.98187578643282 100.56092831139982
603.89328441725 247.9189567528632 99.10222255568749
606.2029629567865 255.61820044145995 99.1526600752597
608.5126414963229 266.7644134208241 98.4551512291141
610.8223200358592 273.9184778688496 98.90130783157451
613.1319985753956 280.4955432131588 102.06110373403496
652.1200467720198 285.0602512503501 102.41810080270258
822.3204493906513 246.59400395933244 103.53018883398214
814.1833397990563 313.71597438810375 104.46306628248
669.8645475770052 380.837944816875 105.11050054606987
649.1038366045526 447.95991524564624 104.8260463816126
628.3431256321 515.0818856744175 108.33743581975716
623.3052527186578 582.2038561031889 108.54166030590275
615.059997538828 821.79687672165 107.59414482210452
631.6985659313837 901.6631443591755 108.5917504280061
577.4004634198914 884.5489416492342 108.47255847715314
567.5974353855069 845.2080574070465 109.13960617970392
604.2160906285903 813.9738532525656 109.35492672943457
572.8903546201159 820.167036007805 109.68882582739403
581.8392310556553 812.2432286177852 97.13020114894222
562.7690529908664 804.2663331999662 85.03036895338622
560.5098641728961 808.6378820458556 83.73558958978172
569.8186241723417 813.009430891745 82.44081022617723
587.1985711902134 797.4197358456697 81.14603086257276
585.4447873441056 773.2580282000695 90.98874759963141
599.32021656844 790.5971073660824 91.25637880282986
598.1962620035838 793.7866278655629 97.52856513985142
608.9345204687008 802.2591187686367 99.23502270523318
612.3875018767444 789.52263720565 100.3678755879258
605.1152900558196 764.6023960506425 102.5369142259321
559.5793717912277 752.1302140177169 103.56761076707332
509.20727755808446 750.8802796782375 105.85942149162352
458.8351833249412 742.5101068889221 106.33305032051501
463.9823174847233 728.7002560005519 106.02037124171895
534.3293153077775 715.2407218964917 106.65699608871341
543.1544489662786 714.974243687878 106.18481215303842
565.121715315985 724.5720936581787 106.72992140228007
561.2932680532565 724.9870775312999 106.09653305309486
585.5177420719078 716.6817847800284 105.9363016156407
563.3266126663666 707.2706063378761 105.3865192707472
535.9711349189224 709.9178787695447 105.3865192707472
541.4471941214654 717.0015049458141 105.71056329524905
541.2693705142825 715.3471021600609 105.7858743244971
536.4068255832049 709.5843325783524 105.09933229947741
521.9772724041843 703.9661050333482 103.6857153365287
512.8775300599856 704.6625091364219 104.23604360074492
501.7192940342313 707.4484185181091 104.88207663848004
489.28979158610946 709.9472229540867 104.23604360074492
513.7287746314587 711.1486597706244 105.02628758565149
503.6098668433234 709.9825796600592 104.78701157593804
513.4691445328742 711.326248726986 104.64333914472742
513.9929560213695 713.0849082086236 83.7810000860367
514.200897687238 714.3714104547607 36.47716324387358
512.2658331873191 715.474151954302 31.53893141698451
510.83705817021536 718.1589391437745 31.32491021535417
509.7211338917765 718.5628621349281 30.566313668465966
510.4671271088322 721.2489168102785 29.677145263483037
542.5383139906901 720.4422859674332 28.231188426986208
599.1035071846352 722.0292584099345 29.618988693604578
600.8698605332654 724.9127533710522 30.463092423455635
600.7950450880442 726.1050199523482 29.675403037382107
601.3771158631 725.2016889996544 29.06139603335911
600.0855649037128 724.4004417447576 29.850812176111212
597.8806273697353 721.6009977820153 29.96780705785746
595.1861335236542 722.2001107726306 29.807179480391696
593.3221252465426 695.0198468922097 28.88022327018072
577.0202881666584 694.5116351652802 28.266329172601036
599.4675795224139 697.6024364781861 28.748690752938167
602.954158680044 704.4971611014483 29.142085964704666
606.7003226814834 714.0311577799419 30.053369261798334
608.9934318200812 713.3120907749667 30.547835959889554
608.8207323457503 712.2524988325124 31.81980515339464
609.2497680293322 711.192906890058 31.405869794009057
612.7204131271728 710.1333149476036 31.38011953335962
596.2279081872165 709.0737230051493 31.734831837664004
592.7454875771592 708.014131062695 32.88271798825701
591.0178118675772 706.9545391202406 33.90978475120791
589.2901361579951 705.8949471777862 33.74475502801638
590.5622582391555 704.8353552353319 33.211692878705804
591.7439410411303 703.7757632928776 33.168780005777485
579.4948233201083 702.7161713504232 33.74413303356174
578.96080492953 701.6565794079688 33.95207562968159
585.5343758743061 700.5969874655145 33.8710791088799
567.7709723340774 699.4745474872874 33.588242037820834
555.770489253041 694.0051971477244 32.96515783607806
549.5638321463778 706.2582765462985 33.18964438887508
544.5773057711931 720.3225302676547 33.24159473787029
535.124812854198 733.3410916325433 34.2345353946496
532.8883945769769 741.1882562818959 34.482797755435946
531.336305567356 743.6919599558081 33.43632668899128
513.415466464044 741.3602700968646 33.84641642476854
515.2157771705407 733.06717048887 34.30834756155387
514.7523676487559 724.6250186923917 32.25724485542232
512.5075609198366 721.5931085290388 29.53179733178604
510.7205210402094 724.9916413357125 28.907527107500762
511.85979712050187 731.4770320137459 28.283256883215486
509.4183546811911 740.7328870219346 27.65898665893021
508.7366344474216 751.3037799107321 27.034716434644928
525.8454033487972 756.6055775633696 26.410446210359652
529.8153311224346 758.3860269476993 25.828512641696637
530.3105222414505 754.223118503566 26.91963324214055
528.0782466799576 744.9757741969122 14.993957870630588
526.6537658360369 734.4961661781772 15.619062933813474
525.3708781340471 713.3884306979619 17.592147171621164
523.6305712891699 698.4462631237103 27.32289196224211
523.3465977763859 696.9696878522661 34.43307027783788
524.0100544364286 698.8908018816464 27.284641142199423
525.0440798000359 701.6461738580876 26.100813409171494
527.6439977487566 731.8365579920876 16.81881881234071
579.1723668932843 731.5554598224412 14.504309064273453
613.5829585190894 724.3236487908628 14.008937107326602
616.040827457276 718.72873783422 12.316206553993336
616.2735177664531 707.319685665271 10.215996214851222
609.177679565285 694.6086034869728 9.192388155425116
615.7528617642828 686.1356728828695 9.72056669151496
597.1647203047438 667.967386320395 12.050271372617754
546.1756668086242 649.9379384905153 15.060249026414205
518.3223410448717 623.0802167922934 12.184952157699888
517.0080037626149 586.7103805906625 12.882748450113604
611.1550950474859 550.3405443890316 13.892443989449804
619.1991887239124 513.9707081874008 12.137253668763707
627.2432824003388 477.60087198576986 9.678288268306803
635.2873760767654 404.8637577009649 9.724631201545389
583.2613585589695 378.59370274580704 10.087806071860555
518.3980145134383 404.17994565037213 10.741147867838713
516.8043728577871 429.7661885549372 11.720609912934286
518.5990744303349 455.35243145950227 12.658988901172163
519.7542688617382 480.93867436406737 13.64734406395618
519.0761409876072 506.5249172686324 13.64734406395618
566.5916625641436 532.1111601731975 14.609877783176808
566.6536084029207 557.6974030777626 15.572411502397436
565.1696646589448 648.9364538527778 15.88523857404789
559.6235341727509 705.0097368728702 15.1681351822163
560.3081168180838 697.6797112079817 15.132745950421556
560.4859498685047 679.4632044335374 15.020813699088272
557.5708803482089 688.0374823303148 14.791715780114123
573.126979819343 691.7547381528063 13.772462466862248
565.281698903419 679.9942941916543 14.142135623730953
550.5346064232263 649.494471722503 14.023675640511167
592.7190490015253 626.3976527537712 13.355142601746575
570.9460040342208 603.9514737169924 12.864151884864565
563.0625890223007 598.3898824794746 14.22173459365407
559.0274526479021 543.2364029114849 14.923342459991858
558.3498007521808 529.326577590583 14.855062843767405
546.9570844493242 545.8360905772099 14.54299893283008
546.0595681633703 565.1668997745448 15.508062419270823
545.383625551481 578.7398616960432 15.508062419270823
548.2815119322893 588.8858110937529 16.130365385338038
520.0312682682668 598.9752309685438 17.47017301564788
514.1315620129504 599.4512516423251 16.902781018451165
550.9541137252983 616.6644798300524 16.688319268278637
550.2703826618257 663.6909648114654 17.272398661548344
535.1165872663216 639.9341996919311 17.18265393905957
454.8742542795918 594.2438482351022 17.12030167399086
364.99035082756427 605.0473233399739 16.977926846349646
373.42544770258553 614.3454850532457 16.624375121574396
388.27228361798467 629.1417444478178 16.147154034242227
373.9829699493992 643.9380038423899 16.00781059358212
382.0414294204878 658.734263236962 15.897731998714534
377.5413293663499 673.530522631534 16.204211771220802
366.38640860989517 688.326782026106 16.5755226967056
340.66488588273273 703.1230414206782 16.076497352801866
342.75681341770553 717.9193008152502 16.62077013859466
359.9663770847709 732.7155602098223 16.204211771220802
365.5682412449361 785.1052456384366 15.462779074433069
358.6616190589974 741.5408987582289 15.08156364404843
358.949857222426 697.877318528909 14.229978343503653
360.05482482214137 670.137806857726 98.37696150460832
353.8240789070928 654.6896649733662 210.69006267911146
348.6219298896729 647.220025754526 323.00316385361464
352.0170683811172 640.724198199083 435.31626502811775
432.7571606353649 637.8543523614508 613.0477870081518
514.9201117871575 635.7105590911938 630.147044787871
470.67959867237755 636.4564183958221 625.2930025697908
466.27286276516185 638.7809361043956 655.5879991892648
461.54139604885654 650.4485828551682 652.199316717984
461.806650235715 658.2044474573881 654.3229087874988
509.5403562527048 666.9025277171636 653.1117547887022
519.7225568726885 675.0433194172176 652.7711904311925
517.6101134648361 679.0189478672069 642.7800840300699
517.4178678785648 683.537420455242 648.1238202740547
517.4839235383397 687.5267267532223 641.7650464833832
552.134255118044 692.8336057545689 639.9619197397896
562.5701958443935 697.1011638325458 639.3124475980535
551.8197491328456 677.2126733306811 642.9282358644435
539.8023014489892 681.61445731185 645.9271041476372
541.8571288744749 685.2542656200033 648.9259724308308
535.7376941188314 693.3920274050937 651.9248407140245
518.9567045950951 703.7778433578619 654.9237089972181
540.0619376897862 716.4337618386978 657.9225772804118
536.1981800598319 717.5419254335648 660.9214455636054
521.7826944657384 720.0794615050938 663.9203138467991
501.7673932316702 739.1319882290195 656.5693613811767
502.3804862752387 745.6270611056159 650.4588838146631
502.2530806135658 750.857506422517 642.4285221353138
495.4422366036488 758.839620189179 634.3981604559644
502.0573907008277 766.8001952976201 626.367798776615
514.5730463671059 771.3000051128392 618.3374370972658
527.5817508685454 771.4997559680778 624.5016826409977
535.4564083901614 767.5266756766125 633.994819403521
524.2365616915364 754.2648628980533 636.7408409696193
532.3351820870155 734.8171744486967 631.1804635040135
522.6684588236585 713.5450843847693 630.9805860721865
511.5452992354376 702.0124302953543 632.1282028267626
500.42213964721657 692.6045760537985 636.5252048515094
552.8633276938649 673.9195018214424 637.2486453053064
499.62899710734075 644.2227701022161 639.8205675029559
471.1954907977632 656.0292882177343 640.154372938563
472.1408688092993 652.4967150072671 638.8132433715905
474.8822849289117 658.4738499192373 637.1821065140728
489.8809463355062 665.389290183409 638.0925726440305
494.4843157506688 675.5150153122236 638.9405266660337
497.736978215088 670.0011194797689 636.3442978593495
498.52513222458344 659.9685729472345 634.9665972424211
501.31786056858823 647.0010185667898 631.7755355160251
513.690995518861 640.7469749281624 631.6200256137176
515.3023980739429 645.5215170990423 626.2118439799201
517.9127623222578 654.3074100813528 629.5055023450457
499.06592443473227 665.5266773968524 627.7021761562136
524.1341084740661 672.5145012111045 627.8382536491096
502.79146850405255 678.5192091825604 627.7225747957896
507.226499739805 673.7886578559276 627.611017610358
542.640011428459 654.3317787379137 626.964776451787
535.4273253716203 636.9873009952573 639.5278868667128
542.213959230771 633.6546552325098 640.473325385191
525.9004183303147 627.6515149724048 640.111592696285
515.5254906440755 624.8705402476633 641.3745109621526
534.8871038068659 634.8724289161322 639.3119996743299
532.4871424616985 651.3146392983249 655.32462092936
544.0956147908043 662.4870527408455 554.8220175136182
544.9828463529832 667.8814453072291 501.1226260980545
546.5448289024424 669.7224011571813 447.42323468249083
567.1271575909607 675.166651373831 393.72384326692713
592.9007982973046 672.4175814576722 340.02445185136344
592.9002478806949 672.1366277574332 286.32506043579974
560.8317598176168 679.7371973679824 232.62566902023605
571.5955952872177 684.9237183803756 233.9913144535251
586.4362519621473 677.17845235493 250.41034780778494
583.0774041451399 655.0053434896543 257.19927660253063
551.4534014907281 640.8501069353077 331.21474665320324
524.5923298736705 621.976458196179 453.1918233487353
515.4853259400019 603.1028094570504 593.4284070970489
527.6576188849924 584.2291607179218 593.2219156834208
545.6933266404283 565.355511978793 595.3728670030312
549.9621882411946 546.4818632396643 591.9462090650943
541.7289373729143 527.6082145005357 591.4430634612495
548.6345018118172 508.734565761407 618.7220953928822
549.2381727629702 489.86091702227833 612.4681624378528
552.5225903495268 615.0911452398927 609.5284884219659
547.5782347938375 772.4637324849692 606.4674739681298
529.2445611874718 649.4372712095931 603.8264025724015
520.0427549716298 620.3921034874452 600.7938331351118
514.6358056757608 630.6137863617143 594.2484926914224
504.59051060939487 647.5660688129653 587.6817206888569
547.0063992821094 648.0419523097685 501.33145158633255
550.7196765454173 647.2168280620574 233.4760370359873
552.6401665606793 617.5064324538073 353.42932671242426
551.9152572064612 616.8649502389483 473.38261638886127
551.1883276955061 616.4234392566134 577.9897127588417
575.9194770789335 619.8489074785375 595.8347760949507
536.526750367748 620.9700056012737 616.0142041865024
535.7384079648828 615.2080375961928 677.7402768573977
536.267386666944 610.5627230156184 659.5009540638489
536.0093657976726 608.6554576936703 659.0728843792897
535.1506797155358 605.8556683435274 731.2128875899098
533.7651890458492 605.0393920860886 664.3106308172585
531.1028499249066 607.1020905337467 669.9478599870718
529.1331035846804 610.6764293064775 718.2225711915236
527.6611128366387 614.9356134663559 714.5944955454343
527.2726641824781 617.1915855010393 686.8852110725018
526.7402472295387 620.3784772780484 686.3978108198938
527.2006619732209 627.1778495255996 687.4858053627584
527.5914249694022 635.0912992803899 686.7179645420226
527.5236961502299 642.4733781060941 685.0660614425785
516.1777080819526 647.6332444793261 740.0006650956341
537.2218165054788 650.5060491631411 796.9753548288039
539.3637319052763 650.4615918657173 686.546937149412
540.2207881968261 649.7463208534607 690.4358849911209
540.2207881968261 648.533340464513 688.207603790306
540.6499013796972 652.381204148691 688.5431692218888
541.5925590330797 653.2585109120259 685.0464082135773
548.5804224908816 654.6643976386812 701.3008790496995
557.2443579933935 657.571079888876 680.3489845674146
558.8904823971615 660.439648280134 795.3929800894552
560.537762397733 663.4249601953957 696.8927751518445
504.4792142004459 668.6200990185775 692.5088219034817
505.7600047428955 672.9156159910729 717.4904082377363
547.9464843022032 676.3981924773256 692.3934095420527
586.4919039508786 675.0469815575668 685.2480053195302
592.3598438352396 670.5022139325067 684.3133223553755
585.432361052178 662.9534579788985 684.3652645376573
576.4315090083037 659.0702249373555 685.8675001080401
568.9064803252807 659.4165304264206 688.9827783079456
559.5230931537949 661.9017961084201 747.3327007781246
589.7021580948904 663.1851174445941 712.3718602547588
588.4156451062581 658.5241834744352 707.7910229246222
585.8502944754542 598.5666970078997 750.2270872983283
584.5000205975696 591.8410486215769 711.6921741566641
582.6345112444055 597.3224799547029 693.4484187053857
573.9526822487418 603.6658870370543 691.8672669425007
545.2476901440059 611.3109373162056 728.1194190187924
526.0773759683691 619.6148613347702 720.6376299710491
530.8493439208736 628.685221623814 734.6128514455095
532.0662552727808 631.7882227365992 738.9095832044468
510.5091225417161 629.5786438311129 703.110192775508
508.6072788031215 658.3564802202799 733.1683548911051
530.4252740438415 685.3125071228944 706.8189627827257
524.5404460338862 676.239584592691 680.4695706743464
521.7840263959226 662.0357902050732 677.9038001984405
520.5662111897528 658.4358475035037 680.3506946297873
520.3020757214024 653.8335473641143 684.5942826238811
520.5660380777832 645.8950972534507 686.8937504071546
520.8886637276722 638.6479859828887 727.342561304643
520.2004674987812 633.8345021549635 713.7596858621869
521.2151009081142 629.9772243182615 693.3100394414182
522.3287456608605 626.5927334249002 685.1927198825922
500.7527664246886 587.9612718989897 686.139259750083
501.97905979296854 446.87184687392624 687.1535490703661
501.9434729130363 426.4002343895856 682.413796952487
523.5735830439734 425.6035842865913 704.9959160337885
506.6602143928874 427.2355502228553 694.4901465675548
505.8186433891104 424.77424328169013 685.9218045907357
503.7809543839465 412.9878721851478 686.0155963605825
502.669054022732 349.66095786692335 718.7013373336995
499.9080291921616 286.3340435486989 715.6122875773162
497.41574988922673 229.94657489187227 694.4596998735929
496.88123781074324 337.84723137604465 694.1467609090893
497.1933728440072 351.15659226675865 713.1245168912163
496.504208762738 338.12173628264804 692.211570118852
496.3469048961623 323.4907262967518 714.5847191760743
497.5100501497432 313.63075423178765 688.8812486977072
497.5100501497432 316.539607926376 698.1553988616158
498.094549559397 464.6556700595127 705.1960237217022
496.9811364629446 619.876494512665 708.1551626483914
504.9368001590884 634.284123171655 695.5275743962794
519.9378029368518 633.6197993339559 695.1781435227158
520.3635087032791 628.8295697672578 696.4068594931567
519.3501413614263 620.3556462334122 695.8070325223061
518.6041361192562 612.4973399132359 693.8338636835213
516.6984130031753 602.4189519618469 695.1517794670599
515.483686361327 599.413337048805 689.8315908097995
515.6599287975073 604.8490967896819 688.4506455765736
510.5894267394243 610.5933687381081 687.8873423070911
502.549748781153 616.0212407336126 689.0094536601157
501.88375791229055 619.6039008903815 685.6889415060792
502.3883537748583 620.0326604300776 688.3406053992439
505.4234390723672 615.7785722156951 715.8467798339824
507.5760405117934 611.4266249180937 715.0783110144016
510.1100776954952 610.270334842231 706.9001723784818
512.247050192712 606.5085861495822 704.6293657457231
513.9384305706164 600.394137188392 695.4870559071417
513.6056571733324 591.6444891084352 680.9835860294177
512.8207261204217 581.4633689833815 679.3826180722932
516.3871961878099 567.3678260176549 683.0631495129112
472.344803383696 554.6895528131029 725.7096132868076
471.46882947450786 556.5631141209413 742.8100536327307
472.77614876957034 569.7888747420486 717.3125467910091
473.5108871752666 590.9410128562557 705.6192767530025
472.9685507515272 606.1422637284943 702.4386973461737
472.04508163245623 614.3036480978374 678.7111882801361
533.8780227076461 610.8942866643032 702.1607485141722
534.9042590202564 603.6845368459453 727.8577968632783
535.3329022317325 596.1175660165022 705.1465594059772
537.0486477033528 593.517215993756 688.5841062672681
537.3912135707542 600.222379623576 703.568675488764
534.2181474059582 609.4888976174173 685.916318322996
521.1002212684712 616.4149486005551 681.0276989899326
530.1857646323929 623.5863015923067 678.8938066898263
544.7051448390198 622.9152330136226 682.9696930960616
563.3111238004595 626.1805784597389 741.3217378765762
564.5638780351615 623.5789468020714 700.424400620969
566.0658270929046 617.4241146112824 697.1069742592774
566.5027803374509 614.9766575694161 716.1750455440095
564.0258779534979 613.0181467112545 678.282895172222
551.9794364648458 612.9437529605334 707.8577836093687
542.9716244292356 617.0666483854513 734.5952132931267
542.7165466429045 622.0653668003248 766.7612670502
541.6013293927555 625.3652649027538 730.9472913631867
540.4861237811754 625.9484302159631 701.9485017915006
540.4861237811754 622.3011334114973 706.4452854623504
540.2314376163176 605.6347465110988 677.8873512961727
509.4875336378402 616.8488076881731 680.1013688629288
482.682703685032 632.1102066050868 680.3308469724509
513.2961818219981 647.3716055220004 655.5916643134456
520.1563304388172 662.6330044389141 667.9062148076716
528.2163382554538 677.8944033558278 680.2207653018977
522.6435920873646 693.1558022727414 692.5353157961238
517.3300417282849 708.4172011896551 704.8498662903498
525.3138027294025 723.6786001065688 705.7492556712494
533.9899984940466 782.7211045133367 672.40316171217
501.49688958665774 851.9199107034517 684.1789091465988
