x_A x_P y_A y_P d_A d_P FaceP_A FaceA_P
-92.0909090909091 534.25 297.20454545454544 278.75 556.5406882304035 602.6139015269582 0.0 0.0
91.0 534.75 312.75 281.25 592.8454512841517 604.2012424241327 0.0 0.0
274.0909090909091 533.5 328.2954545454545 282.25 629.1502143379003 603.563670765499 0.0 0.0
457.1818181818182 533.5 343.8409090909091 286.25 665.4549773916485 605.448912878677 0.0 0.0
623.0 532.5 358.5 290.25 718.8785179952627 606.4677235011104 0.0 0.0
632.5 531.5 347.0 298.0 721.4414981971446 609.3519485424222 0.0 0.0
689.0 531.75 377.0 303.5 785.6865051013906 612.2673414415106 0.0 0.0
572.0 529.5 357.0 302.5 674.2688478976944 609.8168893737798 0.0 0.0
562.5 528.25 343.5 300.5 659.0903372788264 607.7407904731494 0.0 0.0
573.0 526.5 343.0 300.25 667.8172639124948 606.0983631161621 0.0 0.0
565.0 535.0 341.0 293.0 659.9335004373953 609.9824804167231 0.0 0.0
562.0 534.5 341.5 286.5 657.622943214378 606.4434673194716 0.0 0.0
559.0 534.0 346.0 277.5 657.431323856037 601.7993410122201 0.0 0.0
560.5 530.75 363.0 278.25 667.779563548878 599.265321449694 0.0 0.0
559.5 531.0 363.0 278.25 666.9402901064773 599.4866705559202 0.0 0.0
558.0 524.5 361.0 277.25 664.5940829217775 593.2697816010731 0.0 0.0
555.0 571.75 361.0 272.75 662.0772593150677 633.4924835778477 0.0 0.0
550.0 576.25 360.5 269.75 657.6173283257009 636.26209508272 0.0 0.0
546.5 577.75 360.0 270.25 654.417616014739 637.832622102559 0.0 0.0
542.0 577.25 359.0 271.0 650.1127213447036 637.6981311445584 0.0 0.0
523.0 581.25 352.0 278.25 630.4231142395647 644.4180542106333 0.0 0.0
528.0 590.0 351.5 274.625 634.3000528831553 650.8449561347927 0.0 0.0
527.5 598.0 352.0 268.125 634.1611207130686 655.3872696598402 0.0 0.0
524.5 522.5 351.0 294.75 631.1111390044157 600.2657031535235 0.0 0.0
523.5 304.5 351.0 330.25 630.280536629615 450.426953020602 0.0 0.0
521.5 125.51785714285714 350.0 305.32142857142856 628.0623596724886 349.3894249150659 0.0 0.0
519.5 27.589285714285715 350.0 312.6071428571429 626.4027633645496 392.7698835909744 0.0 0.0
531.5 -70.33928571428572 377.0 319.8928571428571 651.630357431226 436.15034226688294 0.0 0.0
532.0 -168.26785714285714 379.5 327.17857142857144 653.4863546301335 479.53080094279153 0.0 0.0
534.0 -266.19642857142856 382.0 334.4642857142857 656.5673320327367 522.9112596187001 0.0 0.0
534.0 -364.125 383.5 341.75 657.4406817348619 566.2917182946086 0.0 0.0
534.0 -462.05357142857144 383.0 349.0357142857143 657.1491459326414 609.6721769705172 0.0 0.0
523.5 -530.5 369.5 351.0 640.7801472916917 636.1063398432432 0.0 1.0
511.0 -619.5 350.5 361.0 619.6542745865756 718.8306078947808 0.0 1.0
511.0 -558.25 348.5 353.75 618.5250601228701 660.8957528558246 0.0 1.0
510.0 -584.5 347.0 342.25 616.8541156545849 677.3316508095652 0.0 1.0
510.0 -591.75 347.5 345.5 617.1356582905772 685.2309783180476 0.0 1.0
509.5 -666.75 346.0 329.5 615.8785017392754 744.2968047299275 0.0 0.0
515.5 -656.75 357.5 329.5 627.3558177613088 735.2653356087869 0.0 0.0
522.5 -584.75 372.0 345.25 641.3972372131807 679.0664032555662 0.0 0.0
523.5 -583.0999999999999 372.5 346.9 642.5018801281304 678.490068556787 0.0 0.0
523.0 -581.9000000000001 372.0 348.1 641.8044873635585 678.074312395178 0.0 0.0
522.0 -572.75 371.0 350.0 640.4100249059192 671.2444713847403 0.0 1.0
522.0 -566.0 369.5 353.0 639.5422190911246 667.0589907308962 0.0 1.0
521.0 -567.5 368.5 355.5 638.1482978117234 669.658859737224 0.0 1.0
520.0 -573.0 370.0 368.25 638.200595424354 681.1387988312756 0.0 1.0
520.5 -573.5 374.0 370.75 640.9338991357745 682.9047623685267 0.0 1.0
521.5 -577.25 379.0 376.0 644.6731848115825 688.9115495097681 0.0 1.0
523.5 -574.5 382.5 378.75 648.3506087171121 688.115270124521 0.0 1.0
524.0 -573.75 385.0 380.75 650.2316220819881 688.5925828021461 0.0 1.0
525.0 -573.0 387.0 382.5 652.2223633025704 688.9384552224368 0.0 1.0
514.0 -304.75 389.0 380.0 644.6562171532221 494.7913354943118 0.0 0.0
497.5 -3.125 383.5 372.125 628.1548441539819 388.9945060870415 0.0 0.0
497.0 278.5 384.0 356.25 628.0645241890591 454.72571405031636 0.0 0.0
494.5 466.0 385.5 337.25 627.0091766116318 576.8961265245763 0.0 0.0
492.0 534.25 389.0 323.75 627.2041135069189 624.7058509085343 0.0 0.0
491.5 527.5 394.0 325.75 629.9272991362825 619.9826457093232 0.0 0.0
488.5 529.0 400.5 324.5 631.6901930535253 620.5998359497969 0.0 0.0
487.0 528.5 406.5 319.5 634.3589283678444 617.5708396583314 0.0 0.0
489.5 527.25 410.0 318.0 638.5219290482192 615.7244222581235 0.0 0.0
501.0 523.25 417.0 318.0 651.8359821963707 612.3036185488963 0.0 0.0
523.5 520.5 426.0 319.75 674.9429148552765 610.8699312432444 0.0 0.0
546.3214285714286 518.25 421.6428571428571 320.0 691.0271381117569 609.0838035537175 0.0 0.0
573.6071428571429 518.25 392.2142857142857 327.0 698.0321379151775 612.7905522882236 0.0 0.0
600.8928571428571 540.5 362.78571428571433 327.5 705.037137718598 631.986083727862 0.0 0.0
628.1785714285714 565.0 333.3571428571429 322.0 712.0421375220186 650.3760009253156 0.0 0.0
639.0 510.75 294.5 324.5 703.885355397439 605.1164312937407 0.0 0.0
595.5 510.25 341.5 322.75 686.4878072169455 603.7570960475673 0.0 0.0
620.5 510.5 328.0 325.0 701.8751951930153 605.2097075540737 0.0 0.0
564.0 501.0 299.5 326.75 638.5893256500665 598.1374036407769 0.0 0.0
541.5 522.5 187.0 314.25 574.8847790077409 609.7206855511731 0.0 0.0
519.5 524.0 135.0 313.75 536.7639336811162 610.749628330781 0.0 0.0
550.5 518.75 145.0 320.25 569.2808763343769 609.6428944709785 0.0 0.0
625.5 529.25 169.0 316.25 647.9445186638558 616.5736163405475 0.0 0.0
571.5 540.75 171.0 304.75 596.5355644167955 620.711915263774 0.0 0.0
560.0 540.0 177.0 303.25 587.3134103077139 619.3228372081785 0.0 0.0
544.5 538.75 178.5 304.0 573.0118689819875 618.6014050634894 0.0 0.0
538.5 536.5 180.5 305.0 567.9469390544996 617.1363796300905 0.0 0.0
534.0 533.25 185.0 304.0 565.1418348163024 613.817206099786 0.0 0.0
524.0 530.75 188.0 303.0 556.7074528667692 611.1503094698016 0.0 0.0
508.7142857142857 526.75 194.60714285714286 303.5 544.9935885873442 607.9300373715589 0.0 0.0
507.57142857142856 525.75 217.03571428571428 304.5 553.1410621748128 607.563500368185 0.0 0.0
506.42857142857144 525.75 239.46428571428572 304.75 561.2885357622814 607.6892499093667 0.0 0.0
505.2857142857143 525.75 261.8928571428571 306.75 569.43600934975 608.6949437188744 0.0 0.0
500.5 511.0 384.0 305.5 630.9275627742102 595.3889909687946 0.0 0.0
496.0 485.0 391.0 306.0 631.5829374751086 573.6102494308265 0.0 0.0
503.0 457.17857142857144 388.5 285.2142857142857 635.5684294649598 539.7252622994124 0.0 0.0
506.5 458.75 386.5 261.5 637.122430252904 529.3726441239642 0.0 0.0
509.0 460.32142857142856 387.0 237.78571428571428 639.4139179128067 519.0200259485159 0.0 0.0
507.0 471.75 389.0 253.5 639.0384631325754 536.115303162564 0.0 0.0
503.5 512.0 386.0 311.0 634.4353789000106 599.0534392492578 0.0 0.0
502.0 516.0 384.0 314.0 632.0284803709402 604.0298931656505 0.0 0.0
502.0 523.0 381.0 321.5 630.2131326334634 613.9167936661181 0.0 0.0
503.0 525.75 377.5 308.75 628.9001034157708 609.7046819864584 0.0 0.0
503.0 526.5 377.0 308.25 628.6001033436786 610.0986469788265 0.0 0.0
501.0 521.25 376.0 313.5 626.4001038287527 608.2630677186863 0.0 0.0
500.5 524.5 376.0 316.0 626.0003273228369 612.3370054433365 0.0 0.0
500.5 523.25 374.5 310.75 625.1004000617736 608.5690120106283 0.0 0.0
509.0 525.5 394.0 311.5 643.6761360188432 610.8866804655329 0.0 0.0
509.0 526.25 398.5 314.25 646.4390764784653 612.9377791760496 0.0 0.0
510.5 526.25 404.0 314.5 651.0194668942984 613.0655781145522 0.0 0.0
510.0 527.5 405.5 306.5 651.5599334142162 610.1267036221911 0.0 0.0
511.0 524.0 409.5 297.75 654.8368539617627 602.6871225894121 0.0 0.0
512.0 522.25 411.0 298.75 656.5554475702783 601.6617842249723 0.0 0.0
513.0 520.0 414.0 298.25 659.2154427802795 599.4606822210776 0.0 0.0
512.0 518.75 416.5 297.75 660.0123104912514 598.127696622963 0.0 0.0
512.0 517.5 421.5 298.5 663.1789735727182 597.418352235268 0.0 0.0
511.5 516.0 424.5 298.5 664.7048984037142 596.1197167678389 0.0 0.0
512.0 515.0 422.0 299.0 663.4969094640517 595.5048807733501 0.0 0.0
513.0 514.5 415.0 300.0 659.8442956375851 595.5771321067282 0.0 0.0
508.0 514.0 406.0 312.5 650.3077368109617 601.6350530293992 0.0 0.0
474.5 516.75 370.5 326.5 602.0146340710785 611.2553655344636 0.0 0.0
459.5 517.0 363.0 324.0 585.5848651293331 610.1352309119676 0.0 0.0
449.0 517.0 362.0 324.0 576.7548813526308 610.1352309119676 0.0 0.0
445.0 518.5 365.5 325.25 575.8606232369086 612.0711088357602 0.0 0.0
439.0 520.5 369.5 329.0 573.8047013852781 615.7615216898635 0.0 0.0
366.25 521.75 345.0 330.25 503.84589691952226 617.4856273536752 0.0 0.0
267.25 523.75 271.0 331.25 383.76419572026714 619.7113411851408 0.0 0.0
168.25 485.875 197.0 335.58333333333337 263.6824945210119 590.6992590849385 0.0 0.0
69.25 489.375 123.0 315.91666666666663 143.60079332175673 583.1283914907904 0.0 0.0
44.5 492.875 116.5 296.25 125.14961563470729 575.5575238966421 0.0 0.0
37.5 514.5 139.5 299.25 144.45451456588103 595.2263484150383 0.0 0.0
43.5 539.0 140.0 339.25 146.61159319700403 636.8764130493446 0.0 0.0
41.0 531.5 140.5 339.25 146.43611707259646 630.5936438805916 0.0 0.0
-9.5 537.0 54.5 341.5 57.12532496474613 636.3955508612647 0.0 0.0
-19.5 546.0 20.5 348.5 28.29520760437052 647.7408997754615 0.0 0.0
-24.5 547.25 16.5 346.0 29.564322535783486 647.4621112659415 0.0 0.0
-44.0 547.0 17.0 339.25 47.22240099834916 643.6660786671861 0.0 0.0
-80.83333333333334 549.0 21.416666666666664 336.0 84.52058148087607 643.6592125301938 0.0 0.0
-131.27777777777777 548.75 24.63888888888889 337.5 134.53384066314732 644.2323227071081 0.0 0.0
-181.72222222222223 550.75 27.861111111111114 332.5 184.5470998454186 643.3391043414731 0.0 0.0
-232.16666666666666 550.0 31.083333333333336 327.25 234.5603590276898 639.9944369706243 0.0 0.0
-285.0 552.0 31.5 327.5 286.75861537493483 641.8417702774431 0.0 0.0
-373.07142857142856 551.75 70.64285714285714 328.0 382.1778344136698 641.8816704190208 0.0 0.0
-470.5 549.0 125.5 328.5 489.8190438512611 639.7763048939833 0.0 0.0
-567.9285714285713 548.5 180.35714285714283 331.0 597.4602532888523 640.6352448572893 0.0 0.0
-635.75 546.5 227.25 328.5 675.2604931198467 637.6340241915237 0.0 0.0
-610.5 545.5 242.0 335.5 656.7157946219813 640.4144606327768 1.0 0.0
-599.0 545.25 259.0 334.25 652.6104640606832 639.5474054636784 1.0 0.0
-620.0 543.5 270.5 333.25 676.543490456989 637.5325990303613 1.0 0.0
-603.5 542.0 276.0 333.5 663.6201872077984 636.3854424340566 1.0 0.0
-600.5 541.25 272.0 334.25 659.2308503234076 636.1404181608166 1.0 0.0
-575.0 540.0 279.5 335.0 639.3583488052249 635.4726382647734 1.0 0.0
-586.0 538.5 292.5 337.0 654.9490696418266 635.2575546678409 1.0 0.0
-566.5 537.0 289.0 338.0 635.9611523274589 634.5179466256411 1.0 0.0
-546.5 536.75 285.5 337.25 616.5820568482119 633.9071255394274 1.0 0.0
-540.0 537.25 285.0 337.0 610.5949962098459 634.197587623767 1.0 0.0
-539.5 538.0 290.0 337.75 612.5042848070295 635.232142126107 1.0 0.0
-533.0 537.75 294.0 339.0 608.7099947841002 635.685571958322 1.0 0.0
-526.0 538.25 297.5 339.75 604.3043643572979 636.5092128368099 1.0 0.0
-533.0 539.0 303.5 342.0 613.3534840212471 638.3457780402532 1.0 0.0
-529.5 540.25 307.5 341.75 612.3131334746696 639.2679405526785 1.0 0.0
-527.0 541.25 310.5 340.5 611.6696156259379 639.4472394454056 1.0 0.0
-534.0 544.0 315.5 338.25 620.2396675966932 640.588629411977 1.0 0.0
-544.5 543.5 326.5 334.25 634.8879301759778 638.0562049188773 1.0 0.0
-549.0 543.75 333.5 332.0 642.357847397615 637.0950102085262 1.0 0.0
-556.0 540.75 339.0 332.0 651.1967308341723 634.5361979641368 1.0 0.0
-562.0 534.625 341.0 313.75 657.3621528503143 620.3717372007193 1.0 0.0
-559.5 530.7916666666667 338.5 290.08333333333337 653.9290587401902 605.5274554472182 1.0 0.0
-554.0 526.9583333333333 332.5 266.41666666666663 646.121067443464 590.6831736937173 1.0 0.0
-547.0 529.0 326.0 310.5 636.7787394561637 613.4589684428659 1.0 0.0
-512.5 542.75 290.5 342.75 589.1067332559629 641.9159306666413 0.0 0.0
-508.0 539.0 286.0 341.25 582.9751306985714 637.9442859436533 1.0 0.0
-503.5 556.75 285.5 351.5 578.8113343953225 658.4270208204999 1.0 0.0
-502.0 556.25 281.5 346.5 575.539963860026 655.3477686489939 1.0 0.0
-502.5 553.0 299.0 347.0 584.9025583318885 652.8537545967289 1.0 0.0
-505.0 552.0 315.0 345.75 595.1891044237416 651.3431310327979 1.0 0.0
-504.5 551.0 316.0 346.75 595.295245701773 651.0288918218373 1.0 0.0
-505.0 353.75 319.0 299.5 597.3156822329834 464.0990894260142 1.0 0.0
-506.0 140.475 320.0 57.25 598.6953076661225 151.72197242884926 1.0 0.0
-505.0 158.375 320.5 68.25 598.1182393280925 172.5552571798283 1.0 0.0
-504.0 176.275 319.5 79.25 596.7380278633503 193.3885419308073 1.0 0.0
-503.0 194.17499999999998 318.0 90.25 595.0907696823676 214.22182668178633 1.0 0.0
-502.0 212.075 315.5 101.25 592.9116713305617 235.05511143276536 1.0 0.0
-502.0 214.0 314.0 95.5 592.1148537234985 234.48271934153894 1.0 0.0
-503.0 194.5 312.5 115.5 592.1700639134514 226.2848468365355 1.0 0.0
-499.5 191.25 310.0 139.5 587.8779742554432 236.97069173774884 1.0 0.0
-495.4642857142857 192.0 300.2142857142857 163.75 579.4668676584809 252.34519746177128 0.0 0.0
-496.75 193.25 290.5 165.0 575.6742340832641 254.10905952586515 0.0 0.0
-498.0357142857143 192.5 280.78571428571433 161.375 571.8816005080471 251.19480697906522 0.0 0.0
-495.0 192.0 266.25 158.5 562.080267514689 248.9707916408486 1.0 0.0
-489.0 190.0 266.5 152.5 556.9190812134381 243.63169343963867 1.0 0.0
-492.5 189.5 272.25 148.0 562.740517136438 240.44884604923817 1.0 0.0
-489.0 187.0 268.5 140.5 557.8649096361972 233.90145186199206 1.0 0.0
-496.0 171.0 272.0 131.5 565.6861718312279 215.7493620624394 1.0 0.0
-491.25 160.5 266.0 130.5 558.6453531361462 206.8586473899508 1.0 0.0
-489.75 162.0 268.0 131.0 558.2965242372852 208.33890381453844 1.0 0.0
-487.0 163.0 268.25 132.0 555.9920057441118 209.74508337503408 1.0 0.0
-488.5 163.5 262.0 132.5 554.3525622937344 210.4483309508536 1.0 0.0
-517.75 162.5 294.75 133.0 595.7754209453785 209.98904664710648 0.0 0.0
-510.5 164.0 302.75 134.5 593.5241898780972 212.10011334484977 1.0 0.0
-512.25 169.0 306.25 131.0 596.8159201578137 213.8973316711602 1.0 0.0
-509.0 233.0 303.5 145.25 592.6156283012517 275.6668213565125 1.0 0.0
-504.0 315.0 300.0 170.91666666666669 586.5287773821393 359.47543437873776 1.0 0.0
-501.25 397.0 298.0 196.58333333333334 583.1435359229358 443.28404740096295 1.0 0.0
-499.75 458.25 296.5 271.75 581.0873775539083 534.1699377668026 1.0 0.0
-498.0 515.5 295.0 334.0 578.8169022375682 614.413906998853 1.0 0.0
-496.25 538.5 292.25 324.5 575.9115837367278 628.7166427702875 1.0 0.0
-469.0 538.5 267.5 329.0 539.9625694260922 631.0496988718369 1.0 0.0
-457.5 539.0 255.5 328.5 524.0100413681344 631.2205180300435 1.0 0.0
-451.75 538.0 250.0 322.5 516.3122354191762 627.2564154788839 1.0 0.0
-449.75 538.0 247.5 323.5 513.3531078304873 627.7713303342816 1.0 0.0
-448.5 536.5 246.25 325.0 511.65588505127926 627.261730398559 1.0 0.0
-456.25 535.5 255.5 322.5 522.9397915893442 625.1133364919795 1.0 0.0
-493.75 535.5 293.5 324.0 574.3970669869199 625.8883686409263 0.0 0.0
-496.5 536.625 297.0 325.5 578.5510173929831 627.6279182942187 1.0 0.0
-498.5 536.5 299.0 326.5 581.2944859935665 628.0402279722553 1.0 0.0
-486.5 541.25 296.0 325.5 569.4720784745971 631.6053492864448 1.0 0.0
-492.5 545.5 292.0 325.5 572.5924576581742 635.23333268349 1.0 0.0
-503.0 544.75 289.5 326.75 580.3613098751501 635.2309735753572 1.0 0.0
-501.5 541.75 289.0 329.25 578.8120918530088 633.9547555010013 1.0 0.0
-500.5 544.25 288.0 328.0 577.4463471665305 635.4487857856441 1.0 0.0
-505.5 545.5 290.0 326.0 582.7780592492106 635.4892699982062 1.0 0.0
-512.5 544.5 291.0 324.0 589.353277171824 633.606040406532 1.0 0.0
-512.0 544.25 291.0 322.75 588.9185003037347 632.7525127103154 1.0 0.0
-512.5 544.25 290.5 324.75 589.1065268692921 633.7767910827536 1.0 0.0
-512.0 532.5 290.5 326.0 588.6716494631295 624.3723254992162 1.0 0.0
-503.0 522.625 282.0 317.75 576.6625038061582 611.6959046130258 1.0 0.0
-494.5 523.4583333333333 265.0 310.75 561.0320828665695 608.8224986173502 1.0 0.0
-495.0 524.2916666666667 261.0 303.75 559.5949037345052 605.9490926216745 1.0 0.0
-495.5 527.5 261.0 318.25 560.0370038680766 616.0717881827275 1.0 0.0
-495.0 531.25 260.0 320.25 559.128786595718 620.3564859776366 1.0 0.0
-495.0 542.25 260.5 329.0 559.3615147839453 634.282114067654 1.0 0.0
-495.0 543.25 259.5 321.25 558.8965055316355 631.1284975364521 1.0 0.0
-495.5 546.0 261.5 323.25 560.2700241847675 634.5128909478938 1.0 0.0
-496.0 545.5 263.5 322.0 561.6478478786246 633.4466184660931 1.0 0.0
-496.5 545.0 264.5 321.5 562.5588858066327 632.7617525270514 1.0 0.0
-508.5 544.75 296.0 322.25 588.3816093514372 632.9279123851236 1.0 0.0
-506.5 544.5 301.5 323.75 589.4443863438571 633.4779859439685 1.0 0.0
-507.5 544.5 303.5 325.5 591.3277433031533 634.3742461521089 1.0 0.0
-507.0 545.5 306.0 331.0 592.1866823496189 638.0683740791421 1.0 0.0
-506.5 544.25 309.5 328.5 593.576027143954 635.7049000044692 1.0 0.0
-504.5 541.5 314.0 327.0 594.2358538492945 632.5751471607107 1.0 0.0
-503.0 540.25 317.0 327.5 594.5573778308815 631.7645141103928 1.0 0.0
-503.0 540.5 317.5 329.5 594.8241132354333 633.0205815113799 1.0 0.0
-505.0 540.75 317.0 331.25 596.2503460341792 634.1431155230691 1.0 0.0
-507.0 539.25 316.0 332.25 597.4156630406632 633.3884135702972 1.0 0.0
-510.0 541.25 314.5 329.75 599.175035682414 633.7881879602944 1.0 0.0
-511.5 550.25 312.5 333.0 599.4069419425307 643.1676343917998 1.0 0.0
-511.0 549.25 310.0 331.5 597.6800747268758 641.5359233755921 1.0 0.0
-511.0 549.25 307.0 331.5 596.1292051867342 641.5355244942054 1.0 0.0
-492.5 550.0 268.5 331.0 560.9381280757829 641.920143710877 0.0 0.0
-490.5 549.0 263.0 330.0 556.5603688507017 640.5482470845475 1.0 0.0
-492.0 544.5 260.5 324.75 556.708816860254 633.9899268996886 1.0 0.0
-492.5 545.0 260.5 324.0 557.1503387776049 634.0355394482629 1.0 0.0
-493.5 547.0 261.5 323.75 558.5020143204499 635.6285181178675 1.0 0.0
-494.5 549.0 263.5 327.5 560.3237188989763 639.2633363366531 1.0 0.0
-498.0 550.0 266.0 330.0 564.5893930108256 641.4047313606272 1.0 0.0
-499.5 551.75 268.5 336.0 567.0912624966109 646.007265872501 1.0 0.0
-501.5 552.25 270.0 337.5 569.5632098371523 647.2146746587104 1.0 0.0
-502.0 554.5 271.5 340.0 570.7159204271695 650.4389453150848 1.0 0.0
-502.0 555.5 310.0 342.75 590.0134220094851 652.7319083442032 0.0 0.0
-504.5 555.75 309.5 345.25 591.8704939757297 654.2596055616607 1.0 0.0
-504.0 554.5 309.0 345.0 591.1827128731015 653.0660577057333 1.0 0.0
-504.5 554.0 307.5 345.0 590.8269628241419 652.6416935348232 1.0 0.0
-504.5 553.5 307.5 344.0 590.8269628241419 651.6887875636396 1.0 0.0
-508.5 553.0 304.0 342.5 592.4426132728357 650.4730970609007 1.0 0.0
-512.0 552.25 305.5 342.75 596.2167098233444 649.967447984723 1.0 0.0
-515.5 551.75 305.0 340.25 598.9703124337675 648.2273654229571 1.0 0.0
-517.5 552.75 304.5 337.5 600.4387443403382 647.6413633495592 1.0 0.0
-518.5 552.25 305.0 336.0 601.5541835385079 646.4334078870736 1.0 0.0
-520.0 551.5 305.5 335.0 603.1005837735671 645.2733698651555 1.0 0.0
-521.5 552.25 305.5 333.25 604.3943249237207 645.0083276942554 1.0 0.0
-520.5 551.75 307.0 333.75 604.2925082076088 644.839658916607 1.0 0.0
-519.5 549.5 307.0 334.25 603.4312305474419 643.1750334087433 1.0 0.0
-519.0 547.5 307.5 335.25 603.2555967061387 641.9881734068219 1.0 0.0
-507.0 547.25 295.0 335.25 586.6042368191328 641.775004888961 1.0 0.0
-500.0 545.75 278.5 333.25 572.3320428157417 639.4518645834125 1.0 0.0
-499.5 543.25 277.0 333.25 571.1649859717647 637.3195094034263 1.0 0.0
-498.0 541.0 274.0 333.0 568.4013178151552 635.2716495268578 1.0 0.0
-496.5 539.0 273.0 333.0 566.6050723713734 633.5693088070254 1.0 0.0
-496.5 536.75 272.0 333.25 566.1240520323536 631.7883305824367 1.0 0.0
-496.5 535.0 271.5 334.0 565.8845021833204 630.6995398382178 1.0 0.0
-496.5 534.0 272.0 334.25 566.123933172356 629.9834183579746 1.0 0.0
-496.0 533.25 272.5 334.0 565.926062276174 629.2151627192286 1.0 0.0
-495.5 532.5 273.0 334.0 565.7289545356504 628.5795494605277 1.0 0.0
-494.0 532.0 273.5 335.0 564.6578090736393 628.6883735077072 1.0 0.0
-507.0 526.0 306.0 316.5 592.1925870799566 613.8805428555324 1.0 0.0
-499.5 528.5 305.0 317.5 585.2565676692574 616.5376579746006 1.0 0.0
-490.5 528.5 303.5 319.75 576.8038494885939 617.70102345949 1.0 0.0
-482.0 529.0 302.5 321.75 569.0610067087299 619.1641839020776 1.0 0.0
-476.0 528.75 299.5 321.5 562.3844325725953 618.8205724691472 1.0 0.0
-472.5 530.25 297.5 321.5 558.3571249904005 620.1027344440921 1.0 0.0
-471.0 532.0 297.0 322.5 556.8214964198334 622.1175759859973 1.0 0.0
-463.5 485.25 294.5 312.5 549.147499605092 577.4295742126174 1.0 0.0
-431.5 289.5 261.5 312.25 504.5541153357109 426.1125916270281 1.0 0.0
-380.41666666666663 234.5 269.9166666666667 294.0 476.33963655312635 376.06689075861664 1.0 0.0
-311.6388888888889 230.25 279.80555555555554 292.25 437.4591519572948 372.05552504127576 1.0 0.0
-242.86111111111111 228.0 289.69444444444446 292.0 398.5786673614633 370.47134727200455 1.0 0.0
-174.08333333333337 227.75 299.5833333333333 292.5 359.6981827656318 370.7105671319879 1.0 0.0
-85.52777777777777 233.25 310.55555555555554 266.5 348.7101470785568 354.80546360143546 0.0 0.0
62.3611111111111 232.0 324.77777777777777 196.5 421.3994581177517 304.0333097021582 0.0 0.0
210.25 229.5 339.0 195.5 494.08876915694646 301.4822698343681 0.0 0.0
358.13888888888886 253.25 353.22222222222223 151.5 566.7780801961413 299.31833464535345 0.0 0.0
506.02777777777777 348.20000000000005 367.44444444444446 150.60000000000002 639.4673912353362 379.7016773134262 0.0 0.0
537.5 441.79999999999995 339.5 207.39999999999998 635.861453787172 488.31522990239534 0.0 0.0
554.0 509.25 366.0 271.5 664.0137018671475 577.4587355541948 0.0 0.0
535.0 528.75 373.0 310.0 652.1945014981068 612.9551576743607 0.0 0.0
519.0 526.0 372.0 321.0 638.5498211708665 616.2126949834868 0.0 0.0
522.0 524.5 374.0 319.0 642.1764695090483 613.8912700586944 0.0 0.0
535.0 525.0 376.0 315.5 653.9128140728596 612.5086962845498 0.0 0.0
534.0 525.5 376.5 314.5 653.3836483211961 612.4230061098904 0.0 0.0
533.5 529.5 374.5 314.5 651.8228172781141 615.8575569633877 0.0 0.0
533.5 532.75 370.5 313.5 649.5325868207011 618.1476772091776 0.0 0.0
534.0 534.5 364.5 313.0 646.5420077888602 619.4023328984159 0.0 0.0
533.0 536.5 359.0 313.0 642.6274799764115 621.1292167793603 0.0 0.0
531.5 537.5 358.0 312.5 640.8254032269522 621.7416560302192 0.0 0.0
528.0 535.5 362.0 310.75 640.1790582062561 619.1340576836715 0.0 0.0
524.0 534.0 369.0 309.5 640.8880443391911 617.2087390520063 0.0 0.0
518.0 532.5 385.5 308.0 645.7129041472434 615.1600897026156 0.0 0.0
513.5 531.25 403.5 305.5 653.06593714211 612.8290151791666 0.0 0.0
508.5 531.0 423.5 302.5 661.7590164670485 611.1221399486155 0.0 0.0
507.0 531.0 442.0 300.0 672.6166382445249 609.8874532162324 0.0 0.0
508.5 530.75 452.0 297.5 680.3500949688622 608.4425816030509 0.0 0.0
507.0 530.0 442.0 294.5 672.6203668967262 606.3255301341945 0.0 0.0
520.9166666666667 531.25 380.875 290.5 645.3400558667868 605.4890106187503 0.0 0.0
508.58333333333337 522.75 362.375 307.0 624.5895975988165 606.4707943835028 0.0 0.0
496.25 522.5 343.875 324.0 603.8391393308459 614.802686850552 0.0 0.0
488.5 525.75 344.0 327.25 597.5619438494574 619.2785154042006 0.0 0.0
499.0 525.25 353.5 330.25 611.5253706288256 620.4472169931347 0.0 0.0
504.5 524.0 370.0 331.5 625.6388696542767 620.0560357230501 0.0 0.0
502.0 521.75 386.5 335.0 633.552975238164 620.038811149947 0.0 0.0
499.0 522.75 397.0 337.0 637.6601709399881 621.9621140422515 0.0 0.0
491.0 522.0 404.0 338.5 635.850708008697 622.1474780811059 0.0 0.0
489.0 521.5 405.5 339.0 635.2670127281513 621.9995383754385 0.0 0.0
486.5 523.0 399.0 339.0 629.1944592250093 623.2575886334548 0.0 0.0
483.5 524.25 394.5 341.5 624.0217146353058 625.6705177687575 0.0 0.0
494.5 543.5 392.5 342.5 631.3380212447275 642.5145663019317 0.0 0.0
497.0 530.75 387.0 340.5 629.9039751025527 630.5837222156744 0.0 0.0
487.5 531.75 380.0 338.5 618.1071149172562 630.3501159302488 0.0 0.0
469.5 533.25 372.0 336.75 599.0113819210464 630.6791415648208 0.0 0.0
457.0 532.25 365.5 336.25 585.1856124098019 629.5666452436174 0.0 0.0
449.5 560.5 367.5 333.25 580.6220939320834 652.1100246113492 0.0 0.0
441.0 559.0 359.0 326.5 568.653502985591 647.6585283054553 0.0 0.0
342.75 578.75 303.07142857142856 318.25 463.8425274139745 660.4806887998778 0.0 0.0
223.75 580.25 234.5 318.5 337.1886497268079 661.9157368862354 0.0 0.0
